"original_miRNA_id","normalized_miRNA_id","miRNA_type","mature_or_precursor","arm","mapping_status","legacy_name_status","feature_family","primary_logFC","direction_retention_fraction","loo_min_logFC","loo_max_logFC","loo_max_absolute_change","loo_median_absolute_change","loo_FDR_lt_0_05_fraction"
"hsa-miR-365a-5p:hsa-mir-365a","hsa-miR-365a-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",0.178802162647275,0.947368421052632,-0.128197786686871,0.410376344127221,0.306999949334146,0.0296919840347902,0
"hsa-miR-34a-5p:hsa-mir-34a","hsa-miR-34a-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",0.196881027418342,0.921052631578947,-0.380169857236154,0.510276370293916,0.577050884654496,0.0325096680779886,0
"hsa-miR-1306-3p:hsa-mir-1306","hsa-miR-1306-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",0.0577980515814291,0.578947368421053,-0.0572033312055648,0.141997372718765,0.115001382786994,0.020972595967689,0
"hsa-miR-1271-5p:hsa-mir-1271","hsa-miR-1271-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",1.53930267536502,1,1.1395947081485,2.02560128852031,0.486298613155292,0.0269081368375946,0
"hsa-miR-127-3p:hsa-mir-127","hsa-miR-127-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",0.248481853642411,1,0.141921083171626,0.365204399250797,0.116722545608387,0.0227595846087037,0
"hsa-miR-1246:hsa-mir-1246","hsa-miR-1246","mature_miRNA","mature_no_arm_suffix",NA,"RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",-0.393960569397013,1,-0.62335403683036,-0.0801315842605988,0.313828985136414,0.0445834678960735,0
"hsa-miR-34b-3p:hsa-mir-34b","hsa-miR-34b-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",-0.260756485884066,0.973684210526316,-0.451691967335607,-0.0429426936798881,0.217813792204178,0.0432174629119745,0
"hsa-miR-29a-5p:hsa-mir-29a","hsa-miR-29a-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",-0.0337454363281591,0.5,-0.450033374007777,0.189192592881731,0.416287937679617,0.0337853834149951,0
"hsa-miR-132-5p:hsa-mir-132","hsa-miR-132-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",0.594068466811791,1,0.443238112545832,0.751138096357906,0.157069629546115,0.0197729007915243,0
"hsa-miR-30c-2-3p:hsa-mir-30c-2","hsa-miR-30c-2-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",0.208051680132056,1,0.113303900166762,0.307242545789231,0.0991908656571753,0.021137601531825,0
"hsa-miR-653-3p:hsa-mir-653","hsa-miR-653-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",-0.500709396113698,0.947368421052632,-1.10876850232074,0.0972709694589624,0.60805910620704,0.0227205443662152,0
"hsa-miR-1249-3p:hsa-mir-1249","hsa-miR-1249-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",0.30858065597615,0.947368421052632,-0.256311144715693,0.617109999559648,0.564891800691843,0.0440193847201984,0
"hsa-miR-26a-1-3p:hsa-mir-26a-1","hsa-miR-26a-1-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",0.594866373105152,1,0.264417489219515,0.91331346403459,0.330448883885637,0.0508684855202299,0
"hsa-miR-499a-5p:hsa-mir-499a","hsa-miR-499a-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",0.247264817309962,1,0.0602457447796647,0.522953054666464,0.275688237356502,0.0328524987019985,0
"hsa-miR-497-5p:hsa-mir-497","hsa-miR-497-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",0.108808207500836,0.789473684210526,-0.158792735752356,0.787812896736434,0.679004689235597,0.036683391097028,0
"hsa-miR-1227-3p:hsa-mir-1227","hsa-miR-1227-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",-0.253264780894009,0.973684210526316,-0.50396889267243,0.328383250875837,0.581648031769847,0.0479646884604016,0
"hsa-miR-625-5p:hsa-mir-625","hsa-miR-625-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",0.0427677549783028,0.447368421052632,-0.208288491215474,0.369313169512875,0.326545414534572,0.0234185709567601,0
"hsa-miR-211-5p:hsa-mir-211","hsa-miR-211-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",-0.118033950777172,0.710526315789474,-0.688842363357806,0.173480962071384,0.570808412580635,0.0845364454378336,0
"hsa-miR-493-3p:hsa-mir-493","hsa-miR-493-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",0.398053452554783,1,0.148611010727562,0.695376608826745,0.297323156271962,0.0340906884027642,0
"hsa-miR-140-5p:hsa-mir-140","hsa-miR-140-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",0.437107933966589,0.973684210526316,-0.359102363618436,1.02374855023588,0.796210297585026,0.0729006716393471,0
"hsa-miR-5690:hsa-mir-5690","hsa-miR-5690","mature_miRNA","mature_no_arm_suffix",NA,"RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",-1.20772231101258,1,-1.58299586562708,-0.615530535922799,0.59219177508978,0.0763956215144933,0
"hsa-miR-296-3p:hsa-mir-296","hsa-miR-296-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",-0.548748989462612,0.973684210526316,-0.695812865366184,-0.0193056413830693,0.529443348079543,0.0274557570276222,0
"hsa-miR-4748:hsa-mir-4748","hsa-miR-4748","mature_miRNA","mature_no_arm_suffix",NA,"RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",0.340014663246318,0.973684210526316,-0.181501679756585,0.688260169007007,0.521516343002903,0.0448829699261021,0
"hsa-miR-181c-5p:hsa-mir-181c","hsa-miR-181c-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",-0.206081985750564,0.947368421052632,-0.339320220501884,0.100511743776418,0.306593729526981,0.0223216203254598,0
"hsa-miR-125a-3p:hsa-mir-125a","hsa-miR-125a-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",-0.0515157123008802,0.5,-0.212428236106185,0.0192528006571303,0.160912523805305,0.0169786636389858,0
"hsa-miR-2116-3p:hsa-mir-2116","hsa-miR-2116-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",-0.565279598273429,1,-0.911133389954507,-0.298813768095381,0.345853791681078,0.048793636116661,0
"hsa-miR-3140-3p:hsa-mir-3140","hsa-miR-3140-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",0.00366209201757893,0.552631578947369,-0.35523141734788,0.344376877470188,0.358893509365459,0.0401021513301369,0
"hsa-miR-135a-3p:hsa-mir-135a-1","hsa-miR-135a-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",-2.08925189461111,1,-2.37771087211394,-1.66584916535502,0.423402729256086,0.0708222449039573,0
"hsa-miR-34c-3p:hsa-mir-34c","hsa-miR-34c-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",-0.176118794493291,0.868421052631579,-0.576946083513986,0.277635451967022,0.453754246460313,0.06248706972096,0
"hsa-miR-509-3p:hsa-mir-509-1","hsa-miR-509-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",0.118602923675309,0.81578947368421,-0.306997045888507,0.567342226725708,0.448739303050399,0.0476635910102774,0
"hsa-miR-3605-5p:hsa-mir-3605","hsa-miR-3605-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",-0.00444237422449418,0.605263157894737,-0.287489105169159,0.409571550109838,0.414013924334332,0.0347140919621742,0
"hsa-miR-190a-5p:hsa-mir-190a","hsa-miR-190a-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",0.251611580521557,1,0.0785854325738865,0.731329134771866,0.479717554250309,0.0389573097586023,0
"hsa-miR-3150b-3p:hsa-mir-3150b","hsa-miR-3150b-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",-0.369086920825973,0.973684210526316,-0.624397127780323,0.0400176507505012,0.409104571576474,0.0443350737687871,0
"hsa-miR-4440:hsa-mir-4440","hsa-miR-4440","mature_miRNA","mature_no_arm_suffix",NA,"RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",0.613658771304816,1,0.14614791733132,0.965807140633409,0.467510853973496,0.0535560930670675,0
"hsa-miR-6515-5p:hsa-mir-6515","hsa-miR-6515-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",0.336050820907755,0.947368421052632,-0.181726780843334,0.738776743767854,0.517777601751089,0.0474499188595743,0
"hsa-miR-411-3p:hsa-mir-411","hsa-miR-411-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",0.197398706307648,0.921052631578947,-0.256808956445157,0.82247664060778,0.625077934300132,0.0415426917292775,0
"hsa-miR-4429:hsa-mir-4429","hsa-miR-4429","mature_miRNA","mature_no_arm_suffix",NA,"RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",0.495520027166226,1,0.355263598844426,0.675396898153455,0.17987687098723,0.0209857558332008,0
"hsa-miR-4781-3p:hsa-mir-4781","hsa-miR-4781-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",0.165892731118742,0.894736842105263,-0.12842736035197,0.574735754925667,0.408843023806925,0.0375599342198886,0
"hsa-miR-4738-3p:hsa-mir-4738","hsa-miR-4738-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",0.220513038633792,0.894736842105263,-0.119140296287074,0.45999981027046,0.339653334920866,0.0589059720217302,0
"hsa-miR-580-3p:hsa-mir-580","hsa-miR-580-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",0.314296047031185,0.973684210526316,-0.0758086934201145,0.748587784330797,0.434291737299613,0.080840627213621,0
"hsa-miR-365b-5p:hsa-mir-365b","hsa-miR-365b-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",0.533527355282633,1,0.318962232773793,0.709736172976807,0.21456512250884,0.017071057710748,0
"hsa-miR-431-5p:hsa-mir-431","hsa-miR-431-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",1.61650898880936,1,0.934694877094709,2.29633729066873,0.681814111714651,0.0818211286858871,0
"hsa-miR-1248:hsa-mir-1248","hsa-miR-1248","mature_miRNA","mature_no_arm_suffix",NA,"RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",0.132092128308648,0.842105263157895,-0.10861671504254,0.541194895917282,0.409102767608634,0.0400129541801247,0
"hsa-miR-1307-5p:hsa-mir-1307","hsa-miR-1307-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",0.514680270664385,0.973684210526316,-0.15352529445182,1.03535997671336,0.668205565116206,0.0639456762527974,0
"hsa-miR-18a-3p:hsa-mir-18a","hsa-miR-18a-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",0.268761946121413,0.973684210526316,0.0206242111225625,0.491685912938782,0.248137734998851,0.0306534877492718,0
"hsa-miR-3174:hsa-mir-3174","hsa-miR-3174","mature_miRNA","mature_no_arm_suffix",NA,"RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",0.590909088595186,1,0.08614674510485,1.1502768955878,0.559367806992612,0.0682950096105466,0
"hsa-miR-4511:hsa-mir-4511","hsa-miR-4511","mature_miRNA","mature_no_arm_suffix",NA,"RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",-0.272447586344546,0.947368421052632,-0.855396033331266,0.249674429702978,0.58294844698672,0.0548783610809405,0
"hsa-miR-4473:hsa-mir-4473","hsa-miR-4473","mature_miRNA","mature_no_arm_suffix",NA,"RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",-0.324756655378065,1,-0.480556102328896,-0.0877289528850405,0.237027702493025,0.021811340238122,0
"hsa-miR-676-3p:hsa-mir-676","hsa-miR-676-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",-0.0515041849704804,0.526315789473684,-0.183912457537245,0.0697751814220563,0.132408272566765,0.0203002928757861,0
"hsa-miR-6882-5p:hsa-mir-6882","hsa-miR-6882-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",1.10353251025225,1,0.795921640878212,1.35427758129765,0.307610869374036,0.0419017678720731,0
"hsa-miR-135b-3p:hsa-mir-135b","hsa-miR-135b-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",1.09878264096678,1,0.634646814652504,1.67307488693813,0.574292245971355,0.0985199055247539,0
"hsa-miR-3177-3p:hsa-mir-3177","hsa-miR-3177-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",0.574126900720428,1,0.378885539908685,0.700156775686434,0.195241360811743,0.0292823885871665,0
"hsa-miR-4728-3p:hsa-mir-4728","hsa-miR-4728-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",-0.271572660529249,0.973684210526316,-0.447063963512069,0.029742271379511,0.30131493190876,0.0284188761699051,0
"hsa-miR-149-5p:hsa-mir-149","hsa-miR-149-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",0.546242128146658,1,0.377230471574519,0.629082310394909,0.169011656572139,0.0343001017498711,0
"hsa-miR-577:hsa-mir-577","hsa-miR-577","mature_miRNA","mature_no_arm_suffix",NA,"RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",0.0869252661433435,0.526315789473684,-0.282858272174661,1.30604409887574,1.2191188327324,0.0648586960142017,0
"hsa-miR-3131:hsa-mir-3131","hsa-miR-3131","mature_miRNA","mature_no_arm_suffix",NA,"RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",0.0733668823176505,0.605263157894737,-0.164707704421333,0.431808950140932,0.358442067823282,0.0652882056949241,0
"hsa-miR-23c:hsa-mir-23c","hsa-miR-23c","mature_miRNA","mature_no_arm_suffix",NA,"RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",-0.451399490360455,1,-0.807585912412846,-0.228051750390649,0.356186422052391,0.031616352720849,0
"hsa-miR-6747-3p:hsa-mir-6747","hsa-miR-6747-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",-0.829364186571013,1,-1.1605754546023,-0.639252673267063,0.331211268031287,0.0186397302397558,0
"hsa-miR-624-5p:hsa-mir-624","hsa-miR-624-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",-0.41773607607449,0.973684210526316,-0.88325459361203,-0.000253277298857447,0.46551851753754,0.0588918223642116,0
"hsa-miR-374b-3p:hsa-mir-374b","hsa-miR-374b-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",0.344199377880714,0.973684210526316,-0.340542010233442,1.10250598391729,0.758306606036577,0.0642000315717366,0
"hsa-miR-6827-3p:hsa-mir-6827","hsa-miR-6827-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",-0.195647650432113,0.973684210526316,-0.498911454848107,0.0807888173965995,0.303263804415995,0.0251201197061901,0
"hsa-miR-1237-3p:hsa-mir-1237","hsa-miR-1237-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",1.67454208686636,1,1.46622131324238,2.66737074916052,0.992828662294158,0.0441853136041673,0
"hsa-miR-299-5p:hsa-mir-299","hsa-miR-299-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",0.218969882266262,0.973684210526316,-0.0876825067461489,0.423016943687978,0.306652389012411,0.0258104082216376,0
"hsa-miR-1224-3p:hsa-mir-1224","hsa-miR-1224-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",0.0448438718577394,0.394736842105263,-0.42724445455134,0.593421707464236,0.548577835606496,0.0582416920775159,0
"hsa-miR-548a-3p:hsa-mir-548a-1","hsa-miR-548a-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",0.381582893433348,1,0.169323016513387,0.603631485842152,0.222048592408805,0.0511732077204891,0
"hsa-miR-6892-5p:hsa-mir-6892","hsa-miR-6892-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",-0.812200383990407,1,-1.1346141614394,-0.513139272490142,0.322413777448997,0.0471235565938889,0
"hsa-miR-362-3p:hsa-mir-362","hsa-miR-362-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",-0.255719588527177,0.947368421052632,-0.765557890356893,0.283553105924523,0.5392726944517,0.0310866179194473,0
"hsa-miR-760:hsa-mir-760","hsa-miR-760","mature_miRNA","mature_no_arm_suffix",NA,"RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",0.0882901094060814,0.789473684210526,-0.321686956509899,0.532095153429619,0.443805044023538,0.039257270448762,0
"hsa-miR-4640-3p:hsa-mir-4640","hsa-miR-4640-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",1.12743882616892,1,0.659301822428818,1.54057428087638,0.4681370037401,0.0705648125071241,0
"hsa-miR-4423-5p:hsa-mir-4423","hsa-miR-4423-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",0.175624598201338,0.842105263157895,-0.104646854132988,0.671524928698542,0.495900330497205,0.0655736330741856,0
"hsa-miR-106a-5p:hsa-mir-106a","hsa-miR-106a-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",-0.371002607633422,1,-0.750914313143574,-0.145799284927054,0.379911705510152,0.0279782667387684,0
"hsa-miR-629-5p:hsa-mir-629","hsa-miR-629-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",-0.788567252833275,1,-0.918740636470041,-0.54183365973694,0.246733593096335,0.029787805068356,0
"hsa-miR-486-3p:hsa-mir-486-1","hsa-miR-486-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",-0.770696412276329,1,-1.01702503014072,-0.553321729333789,0.246328617864388,0.0284772234356461,0
"hsa-miR-664b-3p:hsa-mir-664b","hsa-miR-664b-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",0.249653397230528,1,0.141832076695715,0.334279140451871,0.107821320534813,0.0227173958160715,0
"hsa-miR-3179:hsa-mir-3179-1","hsa-miR-3179","mature_miRNA","mature_no_arm_suffix",NA,"RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",0.390458669639714,1,0.124276259192683,1.26142558511553,0.870966915475817,0.0436676986665996,0
"hsa-miR-1179:hsa-mir-1179","hsa-miR-1179","mature_miRNA","mature_no_arm_suffix",NA,"RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",-0.448981569674659,1,-0.746196672918374,-0.175140957210687,0.297215103243715,0.05244599097079,0
"hsa-miR-3928-3p:hsa-mir-3928","hsa-miR-3928-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",0.855936745385169,1,0.633136598014645,1.13885038886821,0.28291364348304,0.0310393447035124,0
"hsa-miR-6749-3p:hsa-mir-6749","hsa-miR-6749-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",0.432629077038596,0.947368421052632,-0.187226950424142,1.04640740903525,0.619856027462738,0.0826269104116795,0
"hsa-miR-3065-5p:hsa-mir-3065","hsa-miR-3065-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",-0.923845447574372,1,-1.22568061889348,-0.633241107861594,0.301835171319108,0.067199630978991,0
"hsa-miR-378d:hsa-mir-378d-1","hsa-miR-378d","mature_miRNA","mature_no_arm_suffix",NA,"RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",0.348570399873964,1,0.246295987055366,0.537544850604051,0.188974450730087,0.0247892566529819,0
"hsa-miR-1258:hsa-mir-1258","hsa-miR-1258","mature_miRNA","mature_no_arm_suffix",NA,"RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",0.241224635722682,0.842105263157895,-0.119707451838078,0.625640611912635,0.384415976189952,0.0664214545600503,0
"hsa-miR-379-3p:hsa-mir-379","hsa-miR-379-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",0.122025441206862,0.868421052631579,-0.102043844334956,0.377079830342214,0.255054389135352,0.0268682004401615,0
"hsa-miR-6507-5p:hsa-mir-6507","hsa-miR-6507-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",0.20976768924973,0.947368421052632,0.0119379241398467,0.464748035138324,0.254980345888594,0.0304948065995134,0
"hsa-miR-4713-5p:hsa-mir-4713","hsa-miR-4713-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",-1.44156216112117,1,-1.94616581785595,-1.09384224777907,0.504603656734787,0.0684864295649298,0
"hsa-miR-551b-5p:hsa-mir-551b","hsa-miR-551b-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",0.323296314295224,1,0.0765424685812621,0.709068386327553,0.38577207203233,0.0488366094474727,0
"hsa-miR-4510:hsa-mir-4510","hsa-miR-4510","mature_miRNA","mature_no_arm_suffix",NA,"RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",-0.380788529171258,1,-0.706380467970427,-0.106418148937854,0.325591938799169,0.0419867608008218,0
"hsa-miR-6746-3p:hsa-mir-6746","hsa-miR-6746-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",0.392762621979701,1,0.111618037053353,0.730316152261345,0.337553530281644,0.0520482548281895,0
"hsa-miR-376c-3p:hsa-mir-376c","hsa-miR-376c-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",0.0803986611905615,0.552631578947369,-0.297047568376223,0.839640844296087,0.759242183105526,0.0718818337620037,0
"hsa-miR-337-3p:hsa-mir-337","hsa-miR-337-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",-0.108841688692405,0.894736842105263,-0.419054404730883,0.106444608038427,0.310212716038479,0.0229425475925303,0
"hsa-miR-5196-3p:hsa-mir-5196","hsa-miR-5196-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",-1.80566534950118,1,-2.14775159616313,-1.16377797129828,0.641887378202893,0.0530315899372715,0
