"original_miRNA_id","feature_family","primary_logFC","primary_FDR","scenario","scenario_logFC","scenario_FDR","normalized_miRNA_id","miRNA_type","mature_or_precursor","arm","mapping_status","legacy_name_status"
"hsa-miR-450b-5p:hsa-mir-450b","MATURE",0.127283458753711,0.961686339648352,"EXCLUDE_GSM4676440_LOW_CORRELATION",0.131294868534754,0.953712965456819,"hsa-miR-450b-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-4326:hsa-mir-4326","MATURE",-0.524600704057046,0.95134258130189,"EXCLUDE_GSM4676440_LOW_CORRELATION",-0.671313615412771,0.930802121117132,"hsa-miR-4326","mature_miRNA","mature_no_arm_suffix",NA,"RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-592:hsa-mir-592","MATURE",0.426644569623638,0.954302845955942,"EXCLUDE_GSM4676440_LOW_CORRELATION",0.438447835805303,0.952319001491474,"hsa-miR-592","mature_miRNA","mature_no_arm_suffix",NA,"RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-1299:hsa-mir-1299","MATURE",-0.598183437873718,0.954302845955942,"EXCLUDE_GSM4676440_LOW_CORRELATION",-0.604466425033006,0.953712965456819,"hsa-miR-1299","mature_miRNA","mature_no_arm_suffix",NA,"RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-212-3p:hsa-mir-212","MATURE",-0.113506205921086,0.988794710274305,"EXCLUDE_GSM4676440_LOW_CORRELATION",-0.117355191221645,0.980530969427442,"hsa-miR-212-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-616-3p:hsa-mir-616","MATURE",-0.151981633935269,0.969039062407174,"EXCLUDE_GSM4676440_LOW_CORRELATION",-0.170479584555588,0.953712965456819,"hsa-miR-616-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-500a-5p:hsa-mir-500a","MATURE",0.130710947480775,0.961686339648352,"EXCLUDE_GSM4676440_LOW_CORRELATION",0.144358552320818,0.953712965456819,"hsa-miR-500a-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-3654:hsa-mir-3654","MATURE",0.722710527434168,0.827381577615971,"EXCLUDE_GSM4676440_LOW_CORRELATION",0.755872284386957,0.819860868369366,"hsa-miR-3654","mature_miRNA","mature_no_arm_suffix",NA,"RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-let-7e-3p:hsa-let-7e","MATURE",0.357168317593711,0.951185018782856,"EXCLUDE_GSM4676440_LOW_CORRELATION",0.321257714265994,0.942359197260313,"hsa-let-7e-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-let-7f-1-3p:hsa-let-7f-1","MATURE",0.0133321934338126,0.99775400192234,"EXCLUDE_GSM4676440_LOW_CORRELATION",0.0209068316923173,0.997949196583814,"hsa-let-7f-1-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-4485-3p:hsa-mir-4485","MATURE",0.347840313043934,0.951185018782856,"EXCLUDE_GSM4676440_LOW_CORRELATION",0.355855069633796,0.930802121117132,"hsa-miR-4485-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-1270:hsa-mir-1270","MATURE",-0.0417714992308683,0.99698024720718,"EXCLUDE_GSM4676440_LOW_CORRELATION",-0.0389224646471417,0.992190805360026,"hsa-miR-1270","mature_miRNA","mature_no_arm_suffix",NA,"RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-337-5p:hsa-mir-337","MATURE",0.46003805878531,0.913328740245061,"EXCLUDE_GSM4676440_LOW_CORRELATION",0.422992415640653,0.920550064897758,"hsa-miR-337-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-887-3p:hsa-mir-887","MATURE",-0.116976847072962,0.954302845955942,"EXCLUDE_GSM4676440_LOW_CORRELATION",-0.119669739962289,0.953712965456819,"hsa-miR-887-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-489-3p:hsa-mir-489","MATURE",0.860765654908194,0.913328740245061,"EXCLUDE_GSM4676440_LOW_CORRELATION",0.835856091433787,0.922505438423356,"hsa-miR-489-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-98-3p:hsa-mir-98","MATURE",-0.0872287959696941,0.99698024720718,"EXCLUDE_GSM4676440_LOW_CORRELATION",-0.0747399526741558,0.992190805360026,"hsa-miR-98-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-129-5p:hsa-mir-129-1","MATURE",0.7000873471949,0.951185018782856,"EXCLUDE_GSM4676440_LOW_CORRELATION",0.680702007421378,0.930802121117132,"hsa-miR-129-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-125b-2-3p:hsa-mir-125b-2","MATURE",0.106023017466427,0.986222444632175,"EXCLUDE_GSM4676440_LOW_CORRELATION",0.0989874035921398,0.980530969427442,"hsa-miR-125b-2-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-4433b-5p:hsa-mir-4433b","MATURE",-0.357913630857378,0.953266013767384,"EXCLUDE_GSM4676440_LOW_CORRELATION",-0.363551973017221,0.942359197260313,"hsa-miR-4433b-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-212-5p:hsa-mir-212","MATURE",0.059651969990673,0.99698024720718,"EXCLUDE_GSM4676440_LOW_CORRELATION",0.0261151801482928,0.997949196583814,"hsa-miR-212-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-548w:hsa-mir-548w","MATURE",-0.522715609590207,0.827381577615971,"EXCLUDE_GSM4676440_LOW_CORRELATION",-0.522453590818577,0.83590947563488,"hsa-miR-548w","mature_miRNA","mature_no_arm_suffix",NA,"RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-556-3p:hsa-mir-556","MATURE",-0.0791980424496927,0.99698024720718,"EXCLUDE_GSM4676440_LOW_CORRELATION",-0.107296702522873,0.992190805360026,"hsa-miR-556-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-2355-3p:hsa-mir-2355","MATURE",-0.0239741163647409,0.99698024720718,"EXCLUDE_GSM4676440_LOW_CORRELATION",-0.0560246848433225,0.992190805360026,"hsa-miR-2355-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-378a-5p:hsa-mir-378a","MATURE",0.508141440694019,0.944180457304669,"EXCLUDE_GSM4676440_LOW_CORRELATION",0.506927813314274,0.930802121117132,"hsa-miR-378a-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-487a-5p:hsa-mir-487a","MATURE",0.30711692333201,0.951185018782856,"EXCLUDE_GSM4676440_LOW_CORRELATION",0.285132617361602,0.937838251182334,"hsa-miR-487a-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-29c-5p:hsa-mir-29c","MATURE",-0.148725109758409,0.981068937087881,"EXCLUDE_GSM4676440_LOW_CORRELATION",-0.162235518938438,0.959950447759016,"hsa-miR-29c-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-4443:hsa-mir-4443","MATURE",0.914708679675269,0.901138084350497,"EXCLUDE_GSM4676440_LOW_CORRELATION",0.808793874312401,0.920550064897758,"hsa-miR-4443","mature_miRNA","mature_no_arm_suffix",NA,"RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-3679-5p:hsa-mir-3679","MATURE",0.283053743708653,0.954302845955942,"EXCLUDE_GSM4676440_LOW_CORRELATION",0.269004348936782,0.953712965456819,"hsa-miR-3679-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-3127-5p:hsa-mir-3127","MATURE",1.80113140582857,0.444782861895594,"EXCLUDE_GSM4676440_LOW_CORRELATION",1.74303485984676,0.456568419289721,"hsa-miR-3127-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-589-5p:hsa-mir-589","MATURE",-0.11505288012621,0.961686339648352,"EXCLUDE_GSM4676440_LOW_CORRELATION",-0.120901951167973,0.953712965456819,"hsa-miR-589-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-3129-3p:hsa-mir-3129","MATURE",0.235020464004738,0.983215883428417,"EXCLUDE_GSM4676440_LOW_CORRELATION",0.270945912609,0.959950447759016,"hsa-miR-3129-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-330-5p:hsa-mir-330","MATURE",0.039670908926216,0.99698024720718,"EXCLUDE_GSM4676440_LOW_CORRELATION",-0.00518243820513909,0.997949196583814,"hsa-miR-330-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-197-5p:hsa-mir-197","MATURE",-0.0165731182002951,0.99775400192234,"EXCLUDE_GSM4676440_LOW_CORRELATION",-0.0477750710007113,0.995941462471241,"hsa-miR-197-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-769-5p:hsa-mir-769","MATURE",0.347844380912763,0.948810508224733,"EXCLUDE_GSM4676440_LOW_CORRELATION",0.341215467940099,0.930802121117132,"hsa-miR-769-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-4709-5p:hsa-mir-4709","MATURE",0.740600772026141,0.942554188179476,"EXCLUDE_GSM4676440_LOW_CORRELATION",0.763457105574258,0.930802121117132,"hsa-miR-4709-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-1262:hsa-mir-1262","MATURE",0.27421348502145,0.951185018782856,"EXCLUDE_GSM4676440_LOW_CORRELATION",0.268220602471519,0.930802121117132,"hsa-miR-1262","mature_miRNA","mature_no_arm_suffix",NA,"RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-6842-3p:hsa-mir-6842","MATURE",-0.148345854574619,0.99698024720718,"EXCLUDE_GSM4676440_LOW_CORRELATION",-0.166344759896357,0.988830295241262,"hsa-miR-6842-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-185-3p:hsa-mir-185","MATURE",0.552579001605125,0.942554188179476,"EXCLUDE_GSM4676440_LOW_CORRELATION",0.520806409010831,0.930802121117132,"hsa-miR-185-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-320e:hsa-mir-320e","MATURE",0.427149070997652,0.913328740245061,"EXCLUDE_GSM4676440_LOW_CORRELATION",0.405531426481054,0.930734987604361,"hsa-miR-320e","mature_miRNA","mature_no_arm_suffix",NA,"RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-4804-5p:hsa-mir-4804","MATURE",0.0691924625358824,0.99698024720718,"EXCLUDE_GSM4676440_LOW_CORRELATION",0.0274289980072792,0.997949196583814,"hsa-miR-4804-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-6731-3p:hsa-mir-6731","MATURE",0.252589190656099,0.983215883428417,"EXCLUDE_GSM4676440_LOW_CORRELATION",0.235313919067487,0.980530969427442,"hsa-miR-6731-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-181b-2-3p:hsa-mir-181b-2","MATURE",-0.512582112260249,0.954302845955942,"EXCLUDE_GSM4676440_LOW_CORRELATION",-0.487674322800896,0.953712965456819,"hsa-miR-181b-2-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-149-3p:hsa-mir-149","MATURE",0.583690849420631,0.942554188179476,"EXCLUDE_GSM4676440_LOW_CORRELATION",0.579704789826771,0.930802121117132,"hsa-miR-149-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-4484:hsa-mir-4484","MATURE",0.995647698083738,0.827381577615971,"EXCLUDE_GSM4676440_LOW_CORRELATION",0.97204047642995,0.83590947563488,"hsa-miR-4484","mature_miRNA","mature_no_arm_suffix",NA,"RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-214-5p:hsa-mir-214","MATURE",-0.129265863176833,0.961686339648352,"EXCLUDE_GSM4676440_LOW_CORRELATION",-0.119393585416227,0.953712965456819,"hsa-miR-214-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-365a-5p:hsa-mir-365a","MATURE",0.178802162647275,0.983215883428417,"EXCLUDE_GSM4676440_LOW_CORRELATION",0.189462086024425,0.974550382667717,"hsa-miR-365a-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-34a-5p:hsa-mir-34a","MATURE",0.196881027418342,0.961686339648352,"EXCLUDE_GSM4676440_LOW_CORRELATION",0.219086993533247,0.953712965456819,"hsa-miR-34a-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-1306-3p:hsa-mir-1306","MATURE",0.0577980515814291,0.99698024720718,"EXCLUDE_GSM4676440_LOW_CORRELATION",0.0549276841380984,0.992190805360026,"hsa-miR-1306-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-1271-5p:hsa-mir-1271","MATURE",1.53930267536502,0.633528608313097,"EXCLUDE_GSM4676440_LOW_CORRELATION",1.47148961070476,0.691245460372378,"hsa-miR-1271-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-127-3p:hsa-mir-127","MATURE",0.248481853642411,0.948810508224733,"EXCLUDE_GSM4676440_LOW_CORRELATION",0.247638566929511,0.930802121117132,"hsa-miR-127-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-1246:hsa-mir-1246","MATURE",-0.393960569397013,0.954302845955942,"EXCLUDE_GSM4676440_LOW_CORRELATION",-0.353492307075576,0.953712965456819,"hsa-miR-1246","mature_miRNA","mature_no_arm_suffix",NA,"RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-34b-3p:hsa-mir-34b","MATURE",-0.260756485884066,0.954302845955942,"EXCLUDE_GSM4676440_LOW_CORRELATION",-0.261480997289786,0.953712965456819,"hsa-miR-34b-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-29a-5p:hsa-mir-29a","MATURE",-0.0337454363281591,0.99775400192234,"EXCLUDE_GSM4676440_LOW_CORRELATION",-0.032257652314371,0.997949196583814,"hsa-miR-29a-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-132-5p:hsa-mir-132","MATURE",0.594068466811791,0.827381577615971,"EXCLUDE_GSM4676440_LOW_CORRELATION",0.597081624412804,0.83590947563488,"hsa-miR-132-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-30c-2-3p:hsa-mir-30c-2","MATURE",0.208051680132056,0.954302845955942,"EXCLUDE_GSM4676440_LOW_CORRELATION",0.199421562991828,0.951696685439221,"hsa-miR-30c-2-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-653-3p:hsa-mir-653","MATURE",-0.500709396113698,0.942554188179476,"EXCLUDE_GSM4676440_LOW_CORRELATION",-0.493454439235784,0.930802121117132,"hsa-miR-653-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-1249-3p:hsa-mir-1249","MATURE",0.30858065597615,0.954302845955942,"EXCLUDE_GSM4676440_LOW_CORRELATION",0.333331847327428,0.953712965456819,"hsa-miR-1249-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-26a-1-3p:hsa-mir-26a-1","MATURE",0.594866373105152,0.913328740245061,"EXCLUDE_GSM4676440_LOW_CORRELATION",0.637689457467279,0.920550064897758,"hsa-miR-26a-1-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-499a-5p:hsa-mir-499a","MATURE",0.247264817309962,0.954302845955942,"EXCLUDE_GSM4676440_LOW_CORRELATION",0.213341100716627,0.953712965456819,"hsa-miR-499a-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-497-5p:hsa-mir-497","MATURE",0.108808207500836,0.994088918459872,"EXCLUDE_GSM4676440_LOW_CORRELATION",0.102175339490908,0.988900741899,"hsa-miR-497-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-1227-3p:hsa-mir-1227","MATURE",-0.253264780894009,0.961686339648352,"EXCLUDE_GSM4676440_LOW_CORRELATION",-0.27511811188821,0.953712965456819,"hsa-miR-1227-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-625-5p:hsa-mir-625","MATURE",0.0427677549783028,0.99698024720718,"EXCLUDE_GSM4676440_LOW_CORRELATION",0.0736858336229929,0.992190805360026,"hsa-miR-625-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-211-5p:hsa-mir-211","MATURE",-0.118033950777172,0.99698024720718,"EXCLUDE_GSM4676440_LOW_CORRELATION",-0.15799333168825,0.992190805360026,"hsa-miR-211-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-493-3p:hsa-mir-493","MATURE",0.398053452554783,0.913328740245061,"EXCLUDE_GSM4676440_LOW_CORRELATION",0.403032387012696,0.920550064897758,"hsa-miR-493-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-140-5p:hsa-mir-140","MATURE",0.437107933966589,0.951185018782856,"EXCLUDE_GSM4676440_LOW_CORRELATION",0.417356488373866,0.937838251182334,"hsa-miR-140-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-5690:hsa-mir-5690","MATURE",-1.20772231101258,0.827381577615971,"EXCLUDE_GSM4676440_LOW_CORRELATION",-1.20422737240886,0.83590947563488,"hsa-miR-5690","mature_miRNA","mature_no_arm_suffix",NA,"RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-296-3p:hsa-mir-296","MATURE",-0.548748989462612,0.913328740245061,"EXCLUDE_GSM4676440_LOW_CORRELATION",-0.52748878586322,0.920550064897758,"hsa-miR-296-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-4748:hsa-mir-4748","MATURE",0.340014663246318,0.961686339648352,"EXCLUDE_GSM4676440_LOW_CORRELATION",0.324440898229764,0.953712965456819,"hsa-miR-4748","mature_miRNA","mature_no_arm_suffix",NA,"RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-181c-5p:hsa-mir-181c","MATURE",-0.206081985750564,0.954302845955942,"EXCLUDE_GSM4676440_LOW_CORRELATION",-0.210304314730727,0.953712965456819,"hsa-miR-181c-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-125a-3p:hsa-mir-125a","MATURE",-0.0515157123008802,0.99698024720718,"EXCLUDE_GSM4676440_LOW_CORRELATION",-0.0500244519104912,0.992190805360026,"hsa-miR-125a-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-2116-3p:hsa-mir-2116","MATURE",-0.565279598273429,0.9279326592748,"EXCLUDE_GSM4676440_LOW_CORRELATION",-0.549154608359096,0.930802121117132,"hsa-miR-2116-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-3140-3p:hsa-mir-3140","MATURE",0.00366209201757893,0.998612650735802,"EXCLUDE_GSM4676440_LOW_CORRELATION",-0.00492750626467314,0.997949196583814,"hsa-miR-3140-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-135a-3p:hsa-mir-135a-1","MATURE",-2.08925189461111,0.444782861895594,"EXCLUDE_GSM4676440_LOW_CORRELATION",-2.09979637261362,0.456568419289721,"hsa-miR-135a-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-34c-3p:hsa-mir-34c","MATURE",-0.176118794493291,0.994088918459872,"EXCLUDE_GSM4676440_LOW_CORRELATION",-0.155744663623545,0.992190805360026,"hsa-miR-34c-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-509-3p:hsa-mir-509-1","MATURE",0.118602923675309,0.99698024720718,"EXCLUDE_GSM4676440_LOW_CORRELATION",0.11506073286255,0.992190805360026,"hsa-miR-509-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-3605-5p:hsa-mir-3605","MATURE",-0.00444237422449418,0.998612650735802,"EXCLUDE_GSM4676440_LOW_CORRELATION",-0.0140143149342232,0.997949196583814,"hsa-miR-3605-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-190a-5p:hsa-mir-190a","MATURE",0.251611580521557,0.954302845955942,"EXCLUDE_GSM4676440_LOW_CORRELATION",0.231347093808696,0.953712965456819,"hsa-miR-190a-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-3150b-3p:hsa-mir-3150b","MATURE",-0.369086920825973,0.954302845955942,"EXCLUDE_GSM4676440_LOW_CORRELATION",-0.333939905453646,0.953712965456819,"hsa-miR-3150b-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-4440:hsa-mir-4440","MATURE",0.613658771304816,0.948810508224733,"EXCLUDE_GSM4676440_LOW_CORRELATION",0.624910338918115,0.930802121117132,"hsa-miR-4440","mature_miRNA","mature_no_arm_suffix",NA,"RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-6515-5p:hsa-mir-6515","MATURE",0.336050820907755,0.954302845955942,"EXCLUDE_GSM4676440_LOW_CORRELATION",0.286029915833293,0.953712965456819,"hsa-miR-6515-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-411-3p:hsa-mir-411","MATURE",0.197398706307648,0.961686339648352,"EXCLUDE_GSM4676440_LOW_CORRELATION",0.19117227313666,0.953712965456819,"hsa-miR-411-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-4429:hsa-mir-4429","MATURE",0.495520027166226,0.827381577615971,"EXCLUDE_GSM4676440_LOW_CORRELATION",0.499347098721526,0.83590947563488,"hsa-miR-4429","mature_miRNA","mature_no_arm_suffix",NA,"RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-4781-3p:hsa-mir-4781","MATURE",0.165892731118742,0.993214886433134,"EXCLUDE_GSM4676440_LOW_CORRELATION",0.186359332072881,0.980530969427442,"hsa-miR-4781-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-4738-3p:hsa-mir-4738","MATURE",0.220513038633792,0.983215883428417,"EXCLUDE_GSM4676440_LOW_CORRELATION",0.202561459313998,0.980530969427442,"hsa-miR-4738-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
