"ensembl_gene_id","gene_symbol","tested_transcript_n","gene_primary_log2FC","transcript_same_direction_fraction","transcript_log2FC_min","transcript_log2FC_max","max_absolute_transcript_log2FC","lead_transcript_id","lead_transcript_log2FC","any_transcript_FDR_lt_0_05","transcript_heterogeneity_warning","concordance_label"
"ENSG00000198712","MT-CO2",1,0.0829063646112068,1,0.103125989208687,0.103125989208687,0.103125989208687,"ENST00000361739.1:protein_coding:MT-CO2-201",0.103125989208687,FALSE,FALSE,"GENE_TRANSCRIPT_DIRECTION_CONCORDANT"
"ENSG00000198886","MT-ND4",1,0.0219032260287742,1,0.0318855103147231,0.0318855103147231,0.0318855103147231,"ENST00000361381.2:protein_coding:MT-ND4-201",0.0318855103147231,FALSE,FALSE,"GENE_TRANSCRIPT_DIRECTION_CONCORDANT"
"ENSG00000198727","MT-CYB",1,0.0302756459395312,1,0.0542510281823641,0.0542510281823641,0.0542510281823641,"ENST00000361789.2:protein_coding:MT-CYB-201",0.0542510281823641,FALSE,FALSE,"GENE_TRANSCRIPT_DIRECTION_CONCORDANT"
"ENSG00000198888","MT-ND1",1,0.097507936427411,1,0.0998900199092271,0.0998900199092271,0.0998900199092271,"ENST00000361390.2:protein_coding:MT-ND1-201",0.0998900199092271,FALSE,FALSE,"GENE_TRANSCRIPT_DIRECTION_CONCORDANT"
"ENSG00000210082","MT-RNR2",1,0.061906152595008,1,0.0891097910331069,0.0891097910331069,0.0891097910331069,"ENST00000387347.2:Mt_rRNA:MT-RNR2-201",0.0891097910331069,FALSE,FALSE,"GENE_TRANSCRIPT_DIRECTION_CONCORDANT"
"ENSG00000198938","MT-CO3",1,0.0492025090498806,1,0.0686435069374497,0.0686435069374497,0.0686435069374497,"ENST00000362079.2:protein_coding:MT-CO3-201",0.0686435069374497,FALSE,FALSE,"GENE_TRANSCRIPT_DIRECTION_CONCORDANT"
"ENSG00000229344","MTCO2P12",1,0.129138500860816,1,0.157099101077391,0.157099101077391,0.157099101077391,"ENST00000427426.1:unprocessed_pseudogene:MTCO2P12-001",0.157099101077391,FALSE,FALSE,"GENE_TRANSCRIPT_DIRECTION_CONCORDANT"
"ENSG00000198763","MT-ND2",1,0.00584734179352345,1,0.0255805433752877,0.0255805433752877,0.0255805433752877,"ENST00000361453.3:protein_coding:MT-ND2-201",0.0255805433752877,FALSE,FALSE,"GENE_TRANSCRIPT_DIRECTION_CONCORDANT"
"ENSG00000198899","MT-ATP6",1,-0.0632597725231606,1,-0.0631030265661253,-0.0631030265661253,0.0631030265661253,"ENST00000361899.2:protein_coding:MT-ATP6-201",-0.0631030265661253,FALSE,FALSE,"GENE_TRANSCRIPT_DIRECTION_CONCORDANT"
"ENSG00000211592","IGKC",1,0.244330817860037,1,0.184733778970309,0.184733778970309,0.184733778970309,"ENST00000390237.2:IG_C_gene:IGKC-001",0.184733778970309,FALSE,FALSE,"GENE_TRANSCRIPT_DIRECTION_CONCORDANT"
"ENSG00000198840","MT-ND3",1,-0.131283154049384,1,-0.0838651248453181,-0.0838651248453181,0.0838651248453181,"ENST00000361227.2:protein_coding:MT-ND3-201",-0.0838651248453181,FALSE,FALSE,"GENE_TRANSCRIPT_DIRECTION_CONCORDANT"
"ENSG00000247627","MTND4P12",1,0.0142696602520084,1,0.0159836382959307,0.0159836382959307,0.0159836382959307,"ENST00000498999.2:processed_pseudogene:MTND4P12-001",0.0159836382959307,FALSE,FALSE,"GENE_TRANSCRIPT_DIRECTION_CONCORDANT"
"ENSG00000162896","PIGR",2,1.28750756395281,1,0.666993106556427,1.54787333535163,1.54787333535163,"ENST00000356495.4:protein_coding:PIGR-001",1.54787333535163,FALSE,FALSE,"GENE_TRANSCRIPT_DIRECTION_CONCORDANT"
"ENSG00000198804","MT-CO1",1,0.0540776230151028,1,0.0302874114432745,0.0302874114432745,0.0302874114432745,"ENST00000361624.2:protein_coding:MT-CO1-201",0.0302874114432745,FALSE,FALSE,"GENE_TRANSCRIPT_DIRECTION_CONCORDANT"
"ENSG00000248527","MTATP6P1",1,-0.031486464161596,1,-0.0282342792371974,-0.0282342792371974,0.0282342792371974,"ENST00000514057.1:unprocessed_pseudogene:MTATP6P1-001",-0.0282342792371974,FALSE,FALSE,"GENE_TRANSCRIPT_DIRECTION_CONCORDANT"
"ENSG00000225630","MTND2P28",1,0.0844323135329663,1,0.0957651412890709,0.0957651412890709,0.0957651412890709,"ENST00000457540.1:unprocessed_pseudogene:MTND2P28-001",0.0957651412890709,FALSE,FALSE,"GENE_TRANSCRIPT_DIRECTION_CONCORDANT"
"ENSG00000211895","IGHA1",1,0.686258102573195,1,0.609345829049069,0.609345829049069,0.609345829049069,"ENST00000390547.3:IG_C_gene:IGHA1-001",0.609345829049069,FALSE,FALSE,"GENE_TRANSCRIPT_DIRECTION_CONCORDANT"
"ENSG00000211459","MT-RNR1",1,0.0407735725138326,1,0.0599323418194043,0.0599323418194043,0.0599323418194043,"ENST00000389680.2:Mt_rRNA:MT-RNR1-201",0.0599323418194043,FALSE,FALSE,"GENE_TRANSCRIPT_DIRECTION_CONCORDANT"
"ENSG00000198786","MT-ND5",1,0.0388117678922776,1,0.0469336213193616,0.0469336213193616,0.0469336213193616,"ENST00000361567.2:protein_coding:MT-ND5-201",0.0469336213193616,FALSE,FALSE,"GENE_TRANSCRIPT_DIRECTION_CONCORDANT"
"ENSG00000198744","MTCO3P12",1,-0.0188954665773677,0,0.00818686893191637,0.00818686893191637,0.00818686893191637,"ENST00000416718.2:unprocessed_pseudogene:MTCO3P12-001",0.00818686893191637,FALSE,FALSE,"LOW_TRANSCRIPT_CONCORDANCE"
"ENSG00000237973","MTCO1P12",1,0.0623458256374817,1,0.0337056815301331,0.0337056815301331,0.0337056815301331,"ENST00000414273.1:unprocessed_pseudogene:MTCO1P12-001",0.0337056815301331,FALSE,FALSE,"GENE_TRANSCRIPT_DIRECTION_CONCORDANT"
"ENSG00000225972","MTND1P23",1,0.0256933924704979,1,0.0370440146099649,0.0370440146099649,0.0370440146099649,"ENST00000416931.1:unprocessed_pseudogene:MTND1P23-001",0.0370440146099649,FALSE,FALSE,"GENE_TRANSCRIPT_DIRECTION_CONCORDANT"
"ENSG00000211677","IGLC2",1,0.299814338449345,1,0.184827143843291,0.184827143843291,0.184827143843291,"ENST00000390323.2:IG_C_gene:IGLC2-001",0.184827143843291,FALSE,FALSE,"GENE_TRANSCRIPT_DIRECTION_CONCORDANT"
"ENSG00000034510","TMSB10",1,-0.0944660011044559,1,-0.0876208896513753,-0.0876208896513753,0.0876208896513753,"ENST00000233143.5:protein_coding:TMSB10-001",-0.0876208896513753,FALSE,FALSE,"GENE_TRANSCRIPT_DIRECTION_CONCORDANT"
"ENSG00000269028","MTRNR2L12",1,0.173551280628837,1,0.215047696112875,0.215047696112875,0.215047696112875,"ENST00000600213.3:protein_coding:MTRNR2L12-001",0.215047696112875,FALSE,FALSE,"GENE_TRANSCRIPT_DIRECTION_CONCORDANT"
"ENSG00000228253","MT-ATP8",1,-0.0346234836169165,1,-0.0226760843265939,-0.0226760843265939,0.0226760843265939,"ENST00000361851.1:protein_coding:MT-ATP8-201",-0.0226760843265939,FALSE,FALSE,"GENE_TRANSCRIPT_DIRECTION_CONCORDANT"
"ENSG00000211890","IGHA2",2,0.766986853094068,1,0.0029735199371003,0.708796311863477,0.708796311863477,"ENST00000390539.2:IG_C_gene:IGHA2-001",0.708796311863477,FALSE,FALSE,"GENE_TRANSCRIPT_DIRECTION_CONCORDANT"
"ENSG00000211679","IGLC3",1,0.235718754924823,1,0.119913569801058,0.119913569801058,0.119913569801058,"ENST00000390325.2:IG_C_gene:IGLC3-001",0.119913569801058,FALSE,FALSE,"GENE_TRANSCRIPT_DIRECTION_CONCORDANT"
"ENSG00000212907","MT-ND4L",1,0.17204392655377,1,0.18367765688769,0.18367765688769,0.18367765688769,"ENST00000361335.1:protein_coding:MT-ND4L-201",0.18367765688769,FALSE,FALSE,"GENE_TRANSCRIPT_DIRECTION_CONCORDANT"
"ENSG00000203875","SNHG5",21,-0.5373475540718,1,-0.580207609861879,-0.0481342104206038,0.580207609861879,"ENST00000427501.5:retained_intron:SNHG5-005",-0.580207609861879,FALSE,FALSE,"GENE_TRANSCRIPT_DIRECTION_CONCORDANT"
"ENSG00000087086","FTL",1,0.0127803667989234,0,-0.000321930404382164,-0.000321930404382164,0.000321930404382164,"ENST00000331825.10:protein_coding:FTL-001",-0.000321930404382164,FALSE,FALSE,"LOW_TRANSCRIPT_CONCORDANCE"
"ENSG00000210077","MT-TV",1,0.276692006320302,1,0.288332458638159,0.288332458638159,0.288332458638159,"ENST00000387342.1:Mt_tRNA:MT-TV-201",0.288332458638159,FALSE,FALSE,"GENE_TRANSCRIPT_DIRECTION_CONCORDANT"
"ENSG00000267541","MTCO2P2",1,-0.0353744227755416,1,-0.0359651252942132,-0.0359651252942132,0.0359651252942132,"ENST00000591258.1:processed_pseudogene:MTCO2P2-001",-0.0359651252942132,FALSE,FALSE,"GENE_TRANSCRIPT_DIRECTION_CONCORDANT"
"ENSG00000179914","ITLN1",3,1.72492928008265,1,1.24266135543774,1.8423092269117,1.8423092269117,"ENST00000487531.1:processed_transcript:ITLN1-002",1.83919658943547,FALSE,FALSE,"GENE_TRANSCRIPT_DIRECTION_CONCORDANT"
"ENSG00000275395","FCGBP",2,1.03098858229963,1,0.902818718546212,1.12274261149805,1.12274261149805,"ENST00000616721.4:protein_coding:FCGBP-001",1.12274261149805,FALSE,FALSE,"GENE_TRANSCRIPT_DIRECTION_CONCORDANT"
"ENSG00000233041","PHGR1",2,1.81679277474465,1,0.65801699515821,2.27026212905699,2.27026212905699,"ENST00000448599.2:protein_coding:PHGR1-001",2.27026212905699,FALSE,FALSE,"GENE_TRANSCRIPT_DIRECTION_CONCORDANT"
"ENSG00000156508","EEF1A1",11,0.016272217138386,0.363636363636364,-0.0452780718896372,0.317246612514655,0.317246612514655,"ENST00000488500.1:retained_intron:EEF1A1-011",0.28020645126086,FALSE,FALSE,"LOW_TRANSCRIPT_CONCORDANCE"
"ENSG00000132465","JCHAIN",6,0.556412393907561,1,0.44534379120699,0.765240886522731,0.765240886522731,"ENST00000510614.5:protein_coding:JCHAIN-006",0.765240886522731,FALSE,FALSE,"GENE_TRANSCRIPT_DIRECTION_CONCORDANT"
"ENSG00000270225","MTCO2P22",1,-0.0571457864235159,1,-0.0276064721838177,-0.0276064721838177,0.0276064721838177,"ENST00000603246.1:processed_pseudogene:RP11-475J5.4-001",-0.0276064721838177,FALSE,FALSE,"GENE_TRANSCRIPT_DIRECTION_CONCORDANT"
"ENSG00000234745","HLA-B",7,0.0164111316350342,0.571428571428571,-0.0978447275904646,0.466900166741402,0.466900166741402,"ENST00000434333.1:protein_coding:HLA-B-003",0.466900166741402,FALSE,FALSE,"LOW_TRANSCRIPT_CONCORDANCE"
"ENSG00000255823","MTRNR2L8",1,0.119089968513769,1,0.151225239212042,0.151225239212042,0.151225239212042,"ENST00000536684.2:protein_coding:MTRNR2L8-001",0.151225239212042,FALSE,FALSE,"GENE_TRANSCRIPT_DIRECTION_CONCORDANT"
"ENSG00000112306","RPS12",2,-0.0705314823396044,1,-0.0780686185787879,-0.0755811488362782,0.0780686185787879,"ENST00000484616.2:retained_intron:RPS12-002",-0.0780686185787879,FALSE,FALSE,"GENE_TRANSCRIPT_DIRECTION_CONCORDANT"
"ENSG00000173702","MUC13",4,0.862359428575013,1,0.242419978180447,1.20795242981703,1.20795242981703,"ENST00000616727.4:protein_coding:MUC13-001",1.20795242981703,FALSE,FALSE,"GENE_TRANSCRIPT_DIRECTION_CONCORDANT"
"ENSG00000174992","ZG16",1,1.78517929419177,1,2.20796389373586,2.20796389373586,2.20796389373586,"ENST00000400752.5:protein_coding:ZG16-001",2.20796389373586,FALSE,FALSE,"GENE_TRANSCRIPT_DIRECTION_CONCORDANT"
"ENSG00000270906","MTND4P35",1,-0.107870185481619,1,-0.139609566172366,-0.139609566172366,0.139609566172366,"ENST00000604257.1:processed_pseudogene:MTND4P35-001",-0.139609566172366,FALSE,FALSE,"GENE_TRANSCRIPT_DIRECTION_CONCORDANT"
"ENSG00000137154","RPS6",5,-0.00401633326095103,0.6,-0.0472205710763264,0.0393271815586958,0.0472205710763264,"ENST00000315377.4:protein_coding:RPS6-003",-0.0472205710763264,FALSE,FALSE,"LOW_TRANSCRIPT_CONCORDANCE"
"ENSG00000106541","AGR2",7,0.987759595294319,1,0.537254977718159,1.17999263961131,1.17999263961131,"ENST00000419304.6:protein_coding:AGR2-001",1.17999263961131,FALSE,FALSE,"GENE_TRANSCRIPT_DIRECTION_CONCORDANT"
"ENSG00000171345","KRT19",7,0.656404969970116,1,0.599639544433825,0.822033598806365,0.822033598806365,"ENST00000455635.1:protein_coding:KRT19-002",0.822033598806365,FALSE,FALSE,"GENE_TRANSCRIPT_DIRECTION_CONCORDANT"
"ENSG00000184009","ACTG1",15,0.0607238431814958,1,0.0361300410801683,0.907947315174147,0.907947315174147,"ENST00000571691.5:protein_coding:ACTG1-017",0.715202101256897,FALSE,FALSE,"GENE_TRANSCRIPT_DIRECTION_CONCORDANT"
"ENSG00000198034","RPS4X",5,-0.103836442471518,1,-0.216571009659514,-0.0636608086508603,0.216571009659514,"ENST00000470671.1:processed_transcript:RPS4X-004",-0.216571009659514,FALSE,FALSE,"GENE_TRANSCRIPT_DIRECTION_CONCORDANT"
"ENSG00000119888","EPCAM",6,1.10600143599463,1,0.791385187184952,1.22832344983453,1.22832344983453,"ENST00000456133.5:nonsense_mediated_decay:EPCAM-003",1.22832344983453,FALSE,FALSE,"GENE_TRANSCRIPT_DIRECTION_CONCORDANT"
"ENSG00000204287","HLA-DRA",2,-0.595739778867441,1,-0.638396419344869,-0.634696076018896,0.638396419344869,"ENST00000374982.5:protein_coding:HLA-DRA-002",-0.638396419344869,FALSE,FALSE,"GENE_TRANSCRIPT_DIRECTION_CONCORDANT"
"ENSG00000007306","CEACAM7",4,0.74520349982578,1,0.555127278324689,0.955761201549674,0.955761201549674,"ENST00000401731.5:protein_coding:CEACAM7-002",0.955761201549674,FALSE,FALSE,"GENE_TRANSCRIPT_DIRECTION_CONCORDANT"
"ENSG00000234741","GAS5",27,-0.548482850488747,1,-0.936492287144894,-0.108768461591757,0.936492287144894,"ENST00000422183.5:retained_intron:GAS5-019",-0.842116435513147,FALSE,FALSE,"GENE_TRANSCRIPT_DIRECTION_CONCORDANT"
"ENSG00000196205","EEF1A1P5",1,0.0587024805402285,1,0.0383067797889358,0.0383067797889358,0.0383067797889358,"ENST00000436459.2:processed_pseudogene:EEF1A1P5-001",0.0383067797889358,FALSE,FALSE,"GENE_TRANSCRIPT_DIRECTION_CONCORDANT"
"ENSG00000171747","LGALS4",9,1.58566971656576,1,0.734862315259005,1.65722306867279,1.65722306867279,"ENST00000595278.5:retained_intron:LGALS4-003",1.13143928753903,FALSE,FALSE,"GENE_TRANSCRIPT_DIRECTION_CONCORDANT"
"ENSG00000197747","S100A10",4,0.173882743824584,1,0.159716970601581,0.215560989025002,0.215560989025002,"ENST00000478574.5:processed_transcript:S100A10-003",0.215560989025002,FALSE,FALSE,"GENE_TRANSCRIPT_DIRECTION_CONCORDANT"
"ENSG00000019582","CD74",9,-0.484567817554528,0.444444444444444,-0.586322486114326,0.211481630016701,0.586322486114326,"ENST00000377795.7:protein_coding:CD74-002",-0.586322486114326,FALSE,TRUE,"TRANSCRIPT_HETEROGENEITY_WARNING"
"ENSG00000254709","IGLL5",3,0.287018689568268,1,0.208189309320756,0.218386642425898,0.218386642425898,"ENST00000526893.5:protein_coding:IGLL5-002",0.218386642425898,FALSE,FALSE,"GENE_TRANSCRIPT_DIRECTION_CONCORDANT"
"ENSG00000233476","EEF1A1P6",1,0.0572232816019176,1,0.0364338077265945,0.0364338077265945,0.0364338077265945,"ENST00000434005.1:processed_pseudogene:EEF1A1P6-001",0.0364338077265945,FALSE,FALSE,"GENE_TRANSCRIPT_DIRECTION_CONCORDANT"
"ENSG00000091138","SLC26A3",5,1.53856582052386,1,0.513294906581031,1.27850570714357,1.27850570714357,"ENST00000340010.9:protein_coding:SLC26A3-002",1.27850570714357,FALSE,FALSE,"GENE_TRANSCRIPT_DIRECTION_CONCORDANT"
"ENSG00000240409","MTATP8P1",1,-0.0833740484672079,1,-0.0832621719679396,-0.0832621719679396,0.0832621719679396,"ENST00000467115.1:unprocessed_pseudogene:MTATP8P1-001",-0.0832621719679396,FALSE,FALSE,"GENE_TRANSCRIPT_DIRECTION_CONCORDANT"
"ENSG00000211675","IGLC1",1,0.303367408361728,1,0.209276133027814,0.209276133027814,0.209276133027814,"ENST00000390321.2:IG_C_gene:IGLC1-001",0.209276133027814,FALSE,FALSE,"GENE_TRANSCRIPT_DIRECTION_CONCORDANT"
"ENSG00000013588","GPRC5A",4,0.523767512402507,1,0.603487163107561,1.5486101207185,1.5486101207185,"ENST00000542056.1:processed_transcript:GPRC5A-003",0.845577437755499,FALSE,FALSE,"GENE_TRANSCRIPT_DIRECTION_CONCORDANT"
"ENSG00000175793","SFN",1,-0.278696874707949,1,-0.263820571186768,-0.263820571186768,0.263820571186768,"ENST00000339276.5:protein_coding:SFN-001",-0.263820571186768,FALSE,FALSE,"GENE_TRANSCRIPT_DIRECTION_CONCORDANT"
"ENSG00000075624","ACTB",12,0.0415846596141279,0.75,-0.0332023486159625,1.05992427193506,1.05992427193506,"ENST00000477812.1:retained_intron:ACTB-007",0.873091459984326,FALSE,FALSE,"LOW_TRANSCRIPT_CONCORDANCE"
"ENSG00000198643","FAM3D",5,0.531741964055631,1,0.550090532797992,0.663400194470826,0.663400194470826,"ENST00000489857.5:protein_coding:FAM3D-005",0.663400194470826,FALSE,FALSE,"GENE_TRANSCRIPT_DIRECTION_CONCORDANT"
"ENSG00000133112","TPT1",14,-0.113053254599624,1,-0.181107162037363,-0.00646454038388902,0.181107162037363,"ENST00000484604.5:retained_intron:TPT1-005",-0.181107162037363,FALSE,FALSE,"GENE_TRANSCRIPT_DIRECTION_CONCORDANT"
"ENSG00000108518","PFN1",3,0.121131470515646,1,0.0844473373153039,0.15725962749484,0.15725962749484,"ENST00000572383.1:protein_coding:PFN1-003",0.15725962749484,FALSE,FALSE,"GENE_TRANSCRIPT_DIRECTION_CONCORDANT"
"ENSG00000272398","CD24",7,0.0790835261769765,1,0.0737026552468079,0.236673528199865,0.236673528199865,"ENST00000615659.1:protein_coding:CD24-004",0.236673528199865,FALSE,FALSE,"GENE_TRANSCRIPT_DIRECTION_CONCORDANT"
"ENSG00000122406","RPL5",5,-0.0443750081415136,0.8,-0.13911832057699,0.0344200866021939,0.13911832057699,"ENST00000497519.1:retained_intron:RPL5-005",-0.13911832057699,FALSE,FALSE,"GENE_TRANSCRIPT_DIRECTION_CONCORDANT"
"ENSG00000105388","CEACAM5",9,0.58318346957867,1,0.484663901423785,0.953325051685079,0.953325051685079,"ENST00000617332.4:protein_coding:CEACAM5-203",0.908427965943839,FALSE,FALSE,"GENE_TRANSCRIPT_DIRECTION_CONCORDANT"
"ENSG00000198788","MUC2",2,1.70344598536008,1,0.986997293013913,2.02386150714145,2.02386150714145,"ENST00000361558.7:processed_transcript:MUC2-001",2.02386150714145,FALSE,FALSE,"GENE_TRANSCRIPT_DIRECTION_CONCORDANT"
"ENSG00000166710","B2M",11,-0.0976350460541473,1,-0.173395356550779,-0.0657701728087583,0.173395356550779,"ENST00000623550.1:retained_intron:B2M-005",-0.173395356550779,FALSE,FALSE,"GENE_TRANSCRIPT_DIRECTION_CONCORDANT"
"ENSG00000132475","H3-3B",12,-0.0848832982833028,1,-0.160840728118201,-0.043045417411959,0.160840728118201,"ENST00000591890.5:protein_coding:H3F3B-011",-0.160840728118201,FALSE,FALSE,"GENE_TRANSCRIPT_DIRECTION_CONCORDANT"
"ENSG00000204592","HLA-E",3,0.057326582338171,1,0.0283364483314309,0.325790738540044,0.325790738540044,"ENST00000493699.1:retained_intron:HLA-E-003",0.311820641977368,FALSE,FALSE,"GENE_TRANSCRIPT_DIRECTION_CONCORDANT"
"ENSG00000163586","FABP1",4,2.06589704670671,1,1.00425906428568,1.76506737442323,1.76506737442323,"ENST00000295834.7:protein_coding:FABP1-001",1.76506737442323,FALSE,FALSE,"GENE_TRANSCRIPT_DIRECTION_CONCORDANT"
"ENSG00000080824","HSP90AA1",9,-0.329864424007237,0.888888888888889,-0.368926657947728,0.0449317062924797,0.368926657947728,"ENST00000334701.11:protein_coding:HSP90AA1-001",-0.368926657947728,FALSE,FALSE,"GENE_TRANSCRIPT_DIRECTION_CONCORDANT"
"ENSG00000256618","MTRNR2L1",1,0.00892290414341808,1,0.022024702547553,0.022024702547553,0.022024702547553,"ENST00000540040.2:protein_coding:MTRNR2L1-001",0.022024702547553,FALSE,FALSE,"GENE_TRANSCRIPT_DIRECTION_CONCORDANT"
"ENSG00000100316","RPL3",18,0.0889772939691139,1,0.0012350852585746,0.354904382825743,0.354904382825743,"ENST00000484358.1:retained_intron:RPL3-015",0.256765924920242,FALSE,FALSE,"GENE_TRANSCRIPT_DIRECTION_CONCORDANT"
"ENSG00000104267","CA2",5,0.537798549934077,1,0.280939290531422,0.533333743802008,0.533333743802008,"ENST00000285379.9:protein_coding:CA2-001",0.533333743802008,FALSE,FALSE,"GENE_TRANSCRIPT_DIRECTION_CONCORDANT"
"ENSG00000166165","CKB",17,0.746700617874306,1,0.678743268911857,1.82458732606832,1.82458732606832,"ENST00000554426.5:retained_intron:CKB-009",1.4805232609089,FALSE,FALSE,"GENE_TRANSCRIPT_DIRECTION_CONCORDANT"
"ENSG00000167996","FTH1",12,0.32208907236001,1,0.214664759948324,0.764917226955173,0.764917226955173,"ENST00000529631.5:protein_coding:FTH1-006",0.764917226955173,FALSE,FALSE,"GENE_TRANSCRIPT_DIRECTION_CONCORDANT"
"ENSG00000150991","UBC",14,0.026126921546206,0.285714285714286,-0.108351844736903,0.0275411113578476,0.108351844736903,"ENST00000540351.1:protein_coding:UBC-009",-0.108351844736903,FALSE,FALSE,"LOW_TRANSCRIPT_CONCORDANCE"
"ENSG00000248923","MTND5P11",1,0.0192826206771812,1,0.0136001298859266,0.0136001298859266,0.0136001298859266,"ENST00000511037.1:processed_pseudogene:MTND5P11-001",0.0136001298859266,FALSE,FALSE,"GENE_TRANSCRIPT_DIRECTION_CONCORDANT"
"ENSG00000111640","GAPDH",11,0.118824492230064,1,0.0671374670463289,0.421255328597433,0.421255328597433,"ENST00000496049.1:retained_intron:GAPDH-010",0.421255328597433,FALSE,FALSE,"GENE_TRANSCRIPT_DIRECTION_CONCORDANT"
"ENSG00000115758","ODC1",4,0.0728059162514883,1,0.0480061879051444,0.106617439528804,0.106617439528804,"ENST00000405333.5:protein_coding:ODC1-002",0.106617439528804,FALSE,FALSE,"GENE_TRANSCRIPT_DIRECTION_CONCORDANT"
"ENSG00000229117","RPL41",6,-0.0739199399261418,1,-0.150239808509682,-0.0710728492810112,0.150239808509682,"ENST00000552314.1:processed_transcript:RPL41-005",-0.150239808509682,FALSE,FALSE,"GENE_TRANSCRIPT_DIRECTION_CONCORDANT"
"ENSG00000131981","LGALS3",7,0.356614022808338,1,0.337021788277224,0.473901855881066,0.473901855881066,"ENST00000554715.1:protein_coding:LGALS3-003",0.471844898533511,FALSE,FALSE,"GENE_TRANSCRIPT_DIRECTION_CONCORDANT"
"ENSG00000265972","TXNIP",4,-0.0096930424679832,0.25,-0.077801963268729,0.485254833400157,0.485254833400157,"ENST00000488537.1:retained_intron:TXNIP-003",0.382033363761489,FALSE,FALSE,"LOW_TRANSCRIPT_CONCORDANCE"
"ENSG00000117472","TSPAN1",9,0.967342588169024,1,0.650673203957911,1.11094291479694,1.11094291479694,"ENST00000470318.1:processed_transcript:TSPAN1-010",1.11094291479694,FALSE,FALSE,"GENE_TRANSCRIPT_DIRECTION_CONCORDANT"
"ENSG00000142676","RPL11",5,-0.0870114883006712,1,-0.119476044043149,-0.0884904674607978,0.119476044043149,"ENST00000443624.5:protein_coding:RPL11-004",-0.103078715425309,FALSE,FALSE,"GENE_TRANSCRIPT_DIRECTION_CONCORDANT"
"ENSG00000177600","RPLP2",8,-0.131771061094758,1,-0.207647136288803,-0.0849133775232862,0.207647136288803,"ENST00000526222.5:processed_transcript:RPLP2-008",-0.207647136288803,FALSE,FALSE,"GENE_TRANSCRIPT_DIRECTION_CONCORDANT"
"ENSG00000067560","RHOA",5,0.148990836017099,1,0.0829437631358885,0.439368877767322,0.439368877767322,"ENST00000431929.2:processed_transcript:RHOA-006",0.439368877767322,FALSE,FALSE,"GENE_TRANSCRIPT_DIRECTION_CONCORDANT"
"ENSG00000143947","RPS27A",10,-0.115699932243048,1,-0.228050781261096,-0.107602487622155,0.228050781261096,"ENST00000494756.1:retained_intron:RPS27A-012",-0.215643791726255,FALSE,FALSE,"GENE_TRANSCRIPT_DIRECTION_CONCORDANT"
"ENSG00000016490","CLCA1",2,1.25477938062989,1,1.24083102682109,1.26125432172988,1.26125432172988,"ENST00000234701.7:protein_coding:CLCA1-001",1.26125432172988,FALSE,FALSE,"GENE_TRANSCRIPT_DIRECTION_CONCORDANT"
"ENSG00000142541","RPL13A",14,-0.0565998415858947,1,-0.133582019801418,-0.0462480348655299,0.133582019801418,"ENST00000484279.5:nonsense_mediated_decay:RPL13A-004",-0.133582019801418,FALSE,FALSE,"GENE_TRANSCRIPT_DIRECTION_CONCORDANT"
"ENSG00000138326","RPS24",14,-0.107440948883149,1,-0.140959762504817,-0.097103602653609,0.140959762504817,"ENST00000372360.7:protein_coding:RPS24-001",-0.140959762504817,FALSE,FALSE,"GENE_TRANSCRIPT_DIRECTION_CONCORDANT"
"ENSG00000170421","KRT8",13,0.879103864771201,1,0.384264291291616,1.07188494608225,1.07188494608225,"ENST00000546826.5:protein_coding:KRT8-013",0.875300193146423,FALSE,FALSE,"GENE_TRANSCRIPT_DIRECTION_CONCORDANT"
"ENSG00000262902","MTCO1P40",1,0.0630018021995797,1,0.0249084767453668,0.0249084767453668,0.0249084767453668,"ENST00000574371.1:processed_pseudogene:MTCO1P40-001",0.0249084767453668,FALSE,FALSE,"GENE_TRANSCRIPT_DIRECTION_CONCORDANT"
"ENSG00000249855","EEF1A1P19",1,0.072161181005026,1,0.0526050019812319,0.0526050019812319,0.0526050019812319,"ENST00000513637.1:processed_pseudogene:EEF1A1P19-001",0.0526050019812319,FALSE,FALSE,"GENE_TRANSCRIPT_DIRECTION_CONCORDANT"
"ENSG00000250182","EEF1A1P13",1,0.0124247804137516,0,-0.0125262226828951,-0.0125262226828951,0.0125262226828951,"ENST00000503537.1:processed_pseudogene:EEF1A1P13-001",-0.0125262226828951,FALSE,FALSE,"LOW_TRANSCRIPT_CONCORDANCE"
"ENSG00000165215","CLDN3",1,0.846023646824176,1,1.12424555664275,1.12424555664275,1.12424555664275,"ENST00000395145.3:protein_coding:CLDN3-001",1.12424555664275,FALSE,FALSE,"GENE_TRANSCRIPT_DIRECTION_CONCORDANT"
"ENSG00000222037","IGLC6",1,0.492016149157162,1,0.329424185078184,0.329424185078184,0.329424185078184,"ENST00000410078.2:IG_C_pseudogene:IGLC6-001",0.329424185078184,FALSE,FALSE,"GENE_TRANSCRIPT_DIRECTION_CONCORDANT"
"ENSG00000044574","HSPA5",1,0.0651143658427391,1,0.0604252575227976,0.0604252575227976,0.0604252575227976,"ENST00000324460.6:protein_coding:HSPA5-001",0.0604252575227976,FALSE,FALSE,"GENE_TRANSCRIPT_DIRECTION_CONCORDANT"
"ENSG00000110955","ATP5F1B",11,0.131439097922178,1,0.0317049589028012,0.305351350440309,0.305351350440309,"ENST00000548647.1:processed_transcript:ATP5B-008",0.305351350440309,FALSE,FALSE,"GENE_TRANSCRIPT_DIRECTION_CONCORDANT"
