"original_miRNA_id","feature_family","normalized_miRNA_id","miRNA_type","mature_or_precursor","arm","mapping_status","legacy_name_status","primary_logFC","primary_FDR","primary_t","unadjusted_logFC","unadjusted_FDR","unadjusted_t","no_zone_logFC","no_zone_FDR","no_zone_t","reduced_zone_logFC","reduced_zone_FDR","reduced_zone_t","transition_zone_logFC","transition_zone_FDR","transition_zone_t","intestinal_zone_logFC","intestinal_zone_FDR","intestinal_zone_t","direction_retention_fraction","loo_max_absolute_change","loo_median_absolute_change","loo_FDR_lt_0_05_fraction","EXCLUDE_BOTH_SOURCE_WARNING_FILES","EXCLUDE_GSM4676440_LOW_CORRELATION","EXCLUDE_GSM4676447","EXCLUDE_GSM4676456_HIGH_PCA","EXCLUDE_GSM4676457","EXCLUDE_GSM4676460_HIGH_PCA","EXCLUDE_GSM4676462_HIGH_PCA_LOW_CORRELATION","EXCLUDE_GSM4676467_LOW_CORRELATION","EXCLUDE_GSM4676468_HIGH_PCA_LOW_CORRELATION","source_warning_direction_stable","all_warning_direction_stable","within_zone_direction_reproduced","core_model_direction_stable","sample_sensitive","zone_dependent","model_dependent","stable_without_fdr","adjusted_stable","low_precision_stable","only_unadjusted","stability_class"
"hsa-miR-153-3p:hsa-mir-153-1","MATURE","hsa-miR-153-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1",-0.678330104467491,0.948810508224733,-0.920991586928649,0.444856908607006,0.744604968193421,0.699746170828074,0.531431368984282,0.72792029134096,0.802363582382474,-0.718380959865117,0.911766233957545,-0.953029378428861,1.10430542083798,0.846561766754345,0.444064106682578,-1.99007705341418,0.528858585613832,-1.67730604657794,1,0.519824815297177,0.0626667068764709,0,-1.04632100278822,-0.647846678950584,-0.706068616237394,-0.645529069187322,-1.00980585700535,-0.653905868276202,-0.695088849074922,-0.669694775081899,-0.648794356057285,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"ZONE_DEPENDENT"
"hsa-miR-412-5p:hsa-mir-412","MATURE","hsa-miR-412-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1",-0.256604694900282,0.97180894193783,-0.350200766918727,-0.791978826758019,0.44496876204036,-1.38730004157577,-0.656108801589957,0.56770175081944,-1.14383063131862,-0.607749509570066,0.911766233957545,-0.758867595433117,2.67418275621284,0.622103886428388,1.09111150859297,-0.328081888322572,0.922181052298314,-0.28578949317424,0.921052631578947,0.49330713445224,0.0503142141427907,0,-0.705617202604487,-0.283915135819542,-0.68727730867574,-0.46400562364969,-0.34729352796913,-0.278715625885133,-0.199265463115469,-0.309327588712286,-0.233422507271201,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,"DIRECTIONALLY_STABLE_LOW_PRECISION"
"hsa-miR-4646-3p:hsa-mir-4646","MATURE","hsa-miR-4646-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1",0.342941155375532,0.954302845955942,0.533494695029932,0.129049271933836,0.905515006255542,0.243657578161389,0.147834573164646,0.907083833514507,0.27429497207729,-0.153797567883845,0.973829442988577,-0.225721924582238,-1.521132404938,0.664224397235547,-0.895843993755264,2.12943076947883,0.536750815587504,1.56973492075238,0.921052631578947,0.500632266090279,0.047605256820872,0,1.0534751579258,0.319102093875727,0.7396634512824,0.427953173882477,0.69467533899161,0.344232099205913,0.259084620118527,0.401137318195008,0.318529363257463,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"SAMPLE_SENSITIVE"
"hsa-miR-184:hsa-mir-184","MATURE","hsa-miR-184","mature_miRNA","mature_no_arm_suffix",NA,"RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1",0.451239775284076,0.954302845955942,0.707343366141659,0.518655658877184,0.632853538503765,0.942236436347444,0.575515586243243,0.574305360571869,1.12826141066367,1.35307772454248,0.743062269938917,1.83615484848976,-0.295080715622904,0.97046428766187,-0.118999040316469,0.877780768252113,0.770074767334567,0.782216157455413,1,1.05534245990575,0.0450492572817697,0,0.539581532758578,0.499664970127075,0.542235981557946,0.463413929812732,0.441676842914431,0.447159475090384,0.391287092162092,0.526459936523855,0.424290734868508,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"SAMPLE_SENSITIVE"
"hsa-miR-3664-3p:hsa-mir-3664","MATURE","hsa-miR-3664-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"INSUFFICIENT_EXPRESSION"
"hsa-miR-6857-3p:hsa-mir-6857","MATURE","hsa-miR-6857-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"INSUFFICIENT_EXPRESSION"
"hsa-miR-4728-5p:hsa-mir-4728","MATURE","hsa-miR-4728-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1",-0.917738520854889,0.827381577615971,-1.72779425823733,-0.890586514861355,0.285152103094006,-1.85406558200138,-0.81055320835568,0.351573363261707,-1.67935949808254,-1.14292485367496,0.743062269938917,-1.8524360003643,3.55621688556375,0.408508271321294,1.64834207697736,-1.17213060283807,0.632079711832032,-1.21057463204183,1,0.347818741520976,0.0401160848828738,0,-0.599191751745294,-0.931674676773214,-0.591107573760002,-0.903727206136029,-0.877956551212197,-0.9108590978704,-1.08404694901535,-0.846711543532292,-0.931525854322982,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,"DIRECTIONALLY_STABLE_LOW_PRECISION"
"hsa-miR-124-3p:hsa-mir-124-1","MATURE","hsa-miR-124-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1",1.54565327788306,0.827381577615971,1.93132509658218,0.843800239255019,0.460299051683814,1.3478875736462,0.98049425610643,0.414497778188412,1.52942246309575,1.16454409412736,0.911766233957545,1.30564971618532,2.76060978740999,0.638221781398099,1.01846447949804,0.564999488653954,0.903303550171087,0.337516068866372,1,0.372835301159679,0.0598831528683748,0,2.00840774534124,1.58463150329856,1.91848857904274,1.50351030716182,1.69242601902363,1.55298525131121,1.47642489797229,1.54238233289081,1.5315409157297,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,"DIRECTIONALLY_STABLE_LOW_PRECISION"
"hsa-miR-31-5p:hsa-mir-31","MATURE","hsa-miR-31-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1",0.309292387975809,0.961686339648352,0.473183066634329,-2.3970356599365,0.0242838971891528,-3.46894529404468,-2.38221626573887,0.0318337300554991,-3.35699356689667,-0.34730006389551,0.914421305592855,-0.598811654976799,3.24606014430385,0.104315602857831,3.45025406859922,1.14385755901272,0.654977857151536,1.06757581159596,0.973684210526316,0.386784967491003,0.0604299596544363,0,-0.0120409382325895,0.315184956886695,0.125330196392995,0.216254816927797,0.186124293301845,0.287916279027609,0.517797275691539,0.205018682983632,0.354244966326836,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,"SAMPLE_SENSITIVE"
"hsa-miR-4732-3p:hsa-mir-4732","MATURE","hsa-miR-4732-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1",-0.0858415227360105,0.99698024720718,-0.182622742622378,-0.704088051354769,0.296584389613125,-1.79454016484158,-0.563926822139385,0.478521887731682,-1.3826423149367,-0.431910825932658,0.911766233957545,-0.867920465608351,-2.57434745885421,0.363021530921573,-1.84760164854443,1.44477988834752,0.528858585613832,1.68335431015357,0.710526315789474,0.318322376521845,0.0387653409817611,0,0.351658356744084,-0.087207583205488,0.134822381124343,0.0727933890842427,0.167203539077319,-0.0921274157919419,-0.118746683321558,-0.0703428869346299,-0.0962099821906818,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"SAMPLE_SENSITIVE"
"hsa-miR-495-3p:hsa-mir-495","MATURE","hsa-miR-495-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1",0.210869915074739,0.954302845955942,0.50638089476822,0.0921811233640484,0.899970901543132,0.284062779857464,-0.00484114138161826,0.993063277154862,-0.0143546678408218,0.273898113054694,0.914421305592855,0.555101084943055,3.56015998308237,0.156273304616176,3.0336498488284,-0.301928590757136,0.893424457314348,-0.366689091718475,0.973684210526316,0.427597095747351,0.0311716643030746,0,-0.197633395905637,0.227758544839977,0.069556341465602,0.203526736853336,-0.0519094515819916,0.217609852714996,0.33448299249241,0.201625172568765,0.253470715447403,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"SAMPLE_SENSITIVE"
"hsa-miR-6505-3p:hsa-mir-6505","MATURE","hsa-miR-6505-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"INSUFFICIENT_EXPRESSION"
"hsa-miR-6780a-5p:hsa-mir-6780a","MATURE","hsa-miR-6780a-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1",-0.687470452508778,0.948810508224733,-0.95505251646382,-0.7309017683343,0.500156375801857,-1.25144753031889,-0.718377956292187,0.545148912055019,-1.20280311842032,-0.526201788218452,0.911766233957545,-0.673629201428905,-5.20968700236984,0.190788596561572,-2.66808413876314,1.98622632053103,0.536750815587504,1.56357213361632,1,0.467672212461513,0.0782078036487161,0,-0.269365591676944,-0.682547888003517,-0.344696360340464,-0.575111008162859,-0.592038101586912,-0.688970705075279,-0.823267561423246,-0.650316257646365,-0.745897522056331,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,"DIRECTIONALLY_STABLE_LOW_PRECISION"
"hsa-miR-495-5p:hsa-mir-495","MATURE","hsa-miR-495-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"INSUFFICIENT_EXPRESSION"
"hsa-miR-1827:hsa-mir-1827","MATURE","hsa-miR-1827","mature_miRNA","mature_no_arm_suffix",NA,"RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1",-0.208745974468766,0.954302845955942,-0.609618028424343,-0.191658830437279,0.728850318400684,-0.729063735608622,-0.155534922260111,0.815841007018046,-0.571046186092621,-0.39622087975439,0.911766233957545,-0.952461883678879,-2.38564846683541,0.456346870446704,-1.50723429675943,0.578636282653623,0.773447602137366,0.75859371597345,1,0.228365857865792,0.0199188652573245,0,0.0197982254801968,-0.213340328469344,-0.102929605946091,-0.0952383789627902,-0.0762909060634913,-0.214818422758262,-0.221267786964433,-0.183333716561389,-0.206502964169944,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"SAMPLE_SENSITIVE"
"hsa-miR-4710:hsa-mir-4710","MATURE","hsa-miR-4710","mature_miRNA","mature_no_arm_suffix",NA,"RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"INSUFFICIENT_EXPRESSION"
"hsa-miR-6855-3p:hsa-mir-6855","MATURE","hsa-miR-6855-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1",0.222295465915837,0.988794710274305,0.280277271490815,-0.0134691787164788,0.991297069234978,-0.0220167525905808,-0.0362465329954477,0.976699468650699,-0.0569865060096485,0.872526344296753,0.911766233957545,1.05349805976814,1.30936092953829,0.83716427921729,0.470558876311019,0.614567455246909,0.873918098701758,0.42755719372318,0.947368421052632,0.631989683472134,0.0588325113646915,0,-0.187065623992819,0.279245417616547,-0.178276299637382,0.165665309653001,0.107939252414859,0.217234069222864,0.245848814334078,0.223781424004152,0.221181356119675,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"SAMPLE_SENSITIVE"
"hsa-miR-6812-3p:hsa-mir-6812","MATURE","hsa-miR-6812-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1",0.120022618852407,0.99698024720718,0.15842198725322,0.147206099492838,0.905515006255542,0.242468382773306,0.300100351345642,0.843710593802727,0.478736884234827,-0.270436947297371,0.963914027020309,-0.305488632196594,-0.723165571016884,0.900373511985653,-0.306924737132286,0.36273113025945,0.944782584880749,0.208032605147172,0.81578947368421,0.563594344647444,0.054581815929604,0,0.732271171567345,0.107792318656129,0.683616963499851,0.196586998244432,0.211845233530177,0.137294263366839,-0.0203617750560244,0.211633857335526,0.0663705710588313,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"SAMPLE_SENSITIVE"
"hsa-miR-659-5p:hsa-mir-659","MATURE","hsa-miR-659-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1",2.20320183892183,0.444782861895594,3.05052984735707,1.27293388075303,0.191298304343605,2.16212067321728,1.29564590403654,0.177970561026215,2.2218919845904,2.23257539593475,0.381238927809395,2.84068834797176,2.21852523231419,0.69458966865826,0.823996125821522,2.53377672010577,0.498652660634246,1.95042918355997,1,0.348206405208824,0.0436466639599944,0,2.08987193173631,2.26731366872497,2.10981501002372,2.11880754660828,2.17639476050945,2.1860723951514,2.23759727679404,2.21417074430706,2.18230094452443,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,"DIRECTIONALLY_STABLE_LOW_PRECISION"
"hsa-mir-320c-2:hsa-mir-320c-2","PRECURSOR","hsa-mir-320c-2","precursor_miRNA","precursor",NA,"RECOGNIZED_MIRBASE_22_1_PRECURSOR","CURRENT_MIRBASE_22_1",0.370324589832355,0.655774681776616,1.04279698864793,0.150202030845877,0.673609641533273,0.561611843821297,0.128629967311194,0.74338414723402,0.475241564069743,0.366836950734165,0.808949738111434,0.833096265716705,0.353920846337101,0.921601370516735,0.299214919966005,1.04187801105543,0.405975635629553,1.52103712502002,1,0.108396293418986,0.0217673602521971,0,0.408308484350329,0.367155166673899,0.418837298508645,0.364384171738491,0.356268296245153,0.34080878654221,0.446115321274772,0.36670324070591,0.404987043282843,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,"DIRECTIONALLY_STABLE_LOW_PRECISION"
"hsa-miR-326:hsa-mir-326","MATURE","hsa-miR-326","mature_miRNA","mature_no_arm_suffix",NA,"RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1",0.287720414396928,0.954302845955942,0.488078074804771,0.339423176069904,0.710305173682445,0.76326151785542,0.223168134325499,0.839896610950795,0.484589433642419,-0.105174471928157,0.974236383520538,-0.164097347742003,-1.06532968140174,0.815438889242954,-0.518573772093922,0.283263560131884,0.929028887278037,0.270850275357587,0.947368421052632,0.336819659278193,0.0510552961054305,0,0.0352885900351333,0.288340254921848,0.232563543607073,0.356968747206735,0.137482068094527,0.280352177176876,0.231747068415461,0.24869159135612,0.296589348017507,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"SAMPLE_SENSITIVE"
"hsa-miR-6894-5p:hsa-mir-6894","MATURE","hsa-miR-6894-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1",-0.751941512493507,0.942554188179476,-1.02893359286843,-0.462879879305763,0.710305173682445,-0.76549163061053,-0.301965252460385,0.832346407596613,-0.505922015554679,-1.06489409947625,0.911766233957545,-1.32000282756247,3.271777632757,0.467727681708403,1.46856514357981,-0.60305467112146,0.871805911461689,-0.433459342685932,1,0.294710056574317,0.046544805760751,0,-0.594037827111671,-0.778712797390901,-0.45723145591919,-0.803262970426694,-0.856686647877165,-0.74753328255255,-0.880719725869374,-0.692506336935003,-0.793554406065114,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,"DIRECTIONALLY_STABLE_LOW_PRECISION"
"hsa-miR-6813-3p:hsa-mir-6813","MATURE","hsa-miR-6813-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"INSUFFICIENT_EXPRESSION"
"hsa-miR-3609:hsa-mir-3609","MATURE","hsa-miR-3609","mature_miRNA","mature_no_arm_suffix",NA,"RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"INSUFFICIENT_EXPRESSION"
"hsa-miR-377-3p:hsa-mir-377","MATURE","hsa-miR-377-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1",0.465538164291312,0.951185018782856,0.720849502018752,0.753092496646548,0.416856374855287,1.46611970411055,0.838056268169956,0.368518547067431,1.64363413471464,0.43060521976121,0.911766233957545,0.698240665944077,2.4166958779057,0.608683195282769,1.12906531237229,0.309776454770668,0.913970622251509,0.318563634503662,1,0.296104795439598,0.0323291046000788,0,0.159473239449405,0.498623691769997,0.333172810978705,0.306317105423361,0.293145172950355,0.462460625857035,0.525490299079395,0.459938854303944,0.493372488176019,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,"DIRECTIONALLY_STABLE_LOW_PRECISION"
"hsa-miR-1284:hsa-mir-1284","MATURE","hsa-miR-1284","mature_miRNA","mature_no_arm_suffix",NA,"RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"INSUFFICIENT_EXPRESSION"
"hsa-miR-939-5p:hsa-mir-939","MATURE","hsa-miR-939-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1",0.706225164727003,0.948810508224733,0.916311416707309,1.03414247708983,0.314296992865691,1.73265346246121,0.955416218171845,0.405683256662028,1.55960092328135,0.59770810887765,0.911766233957545,0.653745350882749,-0.770908642586087,0.912259889610593,-0.278724542041408,0.886544037104413,0.840258050999082,0.560551500415278,1,0.382058721171988,0.0548274677638289,0,0.250749911503461,0.708717691751904,0.324166443555015,0.745274656448465,0.63695443298764,0.69001746703674,0.538271264582013,0.678599386362606,0.700422419209034,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,"DIRECTIONALLY_STABLE_LOW_PRECISION"
"hsa-miR-6721-5p:hsa-mir-6721","MATURE","hsa-miR-6721-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1",-0.221367421571238,0.97180894193783,-0.351389356382255,0.358460099487956,0.779934032366685,0.633703110391677,0.446355296390099,0.743682513978121,0.747235298874628,-0.192792256748663,0.963914027020309,-0.310361992610082,-2.44635762078658,0.531998861353034,-1.34045523971748,1.96880220436354,0.45970347213151,2.07062611451436,0.973684210526316,0.459569633617391,0.0419322814665409,0,0.317036955194144,-0.214983497975279,-0.0902751751064911,-0.107724103728459,0.170611699210903,-0.213914681765257,-0.274593323327044,-0.211159377490319,-0.241314701199546,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"SAMPLE_SENSITIVE"
"hsa-miR-345-5p:hsa-mir-345","MATURE","hsa-miR-345-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1",-0.245856322275444,0.954302845955942,-0.698527574814162,0.166879115153876,0.791880076701919,0.57312107425574,0.126594207868078,0.858701909970255,0.430483243692516,-0.553875555149995,0.746273699848817,-1.81117056414883,1.05579223601224,0.638221781398099,1.02756153065459,-1.53721924179783,0.293877244913642,-3.00128672091308,0.947368421052632,0.317920238224425,0.0212077927396769,0,-0.301680665317513,-0.258549101844752,-0.222727593740257,-0.312954025851523,-0.286264554636166,-0.252805534381906,-0.221501021478791,-0.269537568923243,-0.229256257598093,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"ZONE_DEPENDENT"
"hsa-miR-6821-3p:hsa-mir-6821","MATURE","hsa-miR-6821-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"INSUFFICIENT_EXPRESSION"
"hsa-miR-6797-3p:hsa-mir-6797","MATURE","hsa-miR-6797-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"INSUFFICIENT_EXPRESSION"
"hsa-miR-6819-3p:hsa-mir-6819","MATURE","hsa-miR-6819-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1",1.24126458020335,0.832738092527362,1.51830317620317,0.849916521704248,0.448331904659669,1.37170218164452,0.805094987456368,0.512241180827302,1.27570275645091,1.3543396450996,0.881540166792217,1.41415219702733,-0.8852062335844,0.904969237123026,-0.293190482162865,1.40664680317958,0.719526339622038,0.881068240721286,1,0.525884193034635,0.0936959486955764,0,1.79784583286192,1.21487666899984,1.65469767475391,1.33389311244013,1.41995977501768,1.28266819427409,1.07191341208044,1.33602794535772,1.19134841058891,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,"DIRECTIONALLY_STABLE_LOW_PRECISION"
"hsa-miR-494-3p:hsa-mir-494","MATURE","hsa-miR-494-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1",0.436311047385945,0.942554188179476,1.02697233710772,0.279016690843763,0.675824744684456,0.849304536519975,0.208084367004291,0.796924027558316,0.629483442440506,0.284799178167526,0.914421305592855,0.573557817421635,2.93609325109613,0.239733698012126,2.33340594352656,-0.671321439939363,0.727510089582042,-0.868786828759637,1,0.429168725045828,0.0470923731321729,0,-0.055659061155698,0.44508580577195,0.134059186253548,0.324371722575426,0.273389623645615,0.424637428307962,0.602117214306803,0.395943773350813,0.491218292613207,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"SAMPLE_SENSITIVE"
"hsa-miR-650:hsa-mir-650","MATURE","hsa-miR-650","mature_miRNA","mature_no_arm_suffix",NA,"RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1",1.31079221624894,0.913328740245061,1.12577308408699,2.11648491741724,0.260348084540083,1.95894085698944,2.46250260864978,0.100433737375975,2.68908577777314,1.41059197563006,0.911766233957545,1.07525423385679,4.21615313555536,0.576489296767179,1.21415810013966,-1.01994438981914,0.81947852281414,-0.648111601266147,1,1.33434570627589,0.133706463789284,0,-0.413612190296193,1.27527821148909,0.300936082939056,1.32663606023905,0.664999444563858,1.33642680808478,1.41290574280698,1.00197975727981,1.3667777429339,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"SAMPLE_SENSITIVE"
"hsa-miR-548ay-3p:hsa-mir-548ay","MATURE","hsa-miR-548ay-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1",-0.199386660106862,0.989952442257322,-0.267446980870168,-0.0158807750542903,0.991297069234978,-0.0274003919978754,-0.058068030695622,0.963678616609574,-0.0985616316545928,-0.723835386966722,0.911766233957545,-0.867186990846505,2.49689749037237,0.679962578669548,0.858950535971718,-1.97034725970788,0.523486609646235,-1.69494552403781,0.921052631578947,0.586070020860286,0.064288707455511,0,-0.887502907259383,-0.226542979122601,-0.580321266389408,-0.120304554038326,-0.505412123864431,-0.217447113459167,-0.107863348157086,-0.24093631611296,-0.153058558518674,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"SAMPLE_SENSITIVE"
