"ensembl_gene_id","gene_symbol","log2_fold_change_no_zone","BH_FDR_no_zone","log2_fold_change_adjusted","BH_FDR_adjusted","no_zone_significant","attenuated","direction_reversed"
"ENSG00000106052","TAX1BP1",0.019895972571884,0.886135018182643,0.143613342015116,0.562540496244831,FALSE,FALSE,FALSE
"ENSG00000106066","CPVL",-0.361354456150306,0.0374061775215753,-0.265954112014037,0.464398651395097,TRUE,TRUE,FALSE
"ENSG00000106077","ABHD11",0.967546497771014,0.000659966176535791,0.0266478633836084,0.968320328523497,TRUE,TRUE,FALSE
"ENSG00000106078","COBL",0.654538014672326,0.000684975724952691,0.44767665183826,0.221872982921073,TRUE,TRUE,FALSE
"ENSG00000106080","FKBP14",-0.49810935939231,0.00163531721748075,-0.0566056725878834,0.884106797202309,TRUE,TRUE,FALSE
"ENSG00000106105","GARS1",-0.182279740516959,0.108321194479535,-0.190773137210795,0.351436959524028,FALSE,FALSE,FALSE
"ENSG00000106133","NSUN5P2",-0.122464497977764,0.53136723534871,-0.107117947399646,0.79784240775138,FALSE,TRUE,FALSE
"ENSG00000106144","CASP2",-0.057216172885178,0.626585686846889,-0.0766692056289818,0.76364977508676,FALSE,FALSE,FALSE
"ENSG00000106153","CHCHD2",0.16615044995792,0.0257188801156693,-0.0402946960882489,0.802651712987625,TRUE,TRUE,TRUE
"ENSG00000106211","HSPB1",-2.34922087564854,0.0000227021210045593,0.0119487399104328,0.981656198120479,TRUE,TRUE,TRUE
"ENSG00000106244","PDAP1",-0.126759596770706,0.13725090520247,0.131101777365118,0.324836788961657,FALSE,FALSE,TRUE
"ENSG00000106245","BUD31",-0.145497302278028,0.0880578980534576,-0.172812662221676,0.24752789680505,FALSE,FALSE,FALSE
"ENSG00000106246","PTCD1",-0.191575179347171,0.18649144719476,0.233302487682372,0.39420329313875,FALSE,FALSE,TRUE
"ENSG00000106258","CYP3A5",0.905192695748972,0.0022137939151166,0.130443420032502,0.816750951421104,TRUE,TRUE,FALSE
"ENSG00000106261","ZKSCAN1",0.145726727753991,0.269226068775486,0.154467600905656,0.582804060744824,FALSE,FALSE,FALSE
"ENSG00000106263","EIF3B",-0.192702368556014,0.0549458011225236,-0.0429068421267907,0.852243973292289,FALSE,TRUE,FALSE
"ENSG00000106266","SNX8",0.479204584507524,0.00184164116520541,-0.0645301957779841,0.833825879834752,TRUE,TRUE,TRUE
"ENSG00000106299","WASL",0.283768827541786,0.053393231926926,0.243781041419458,0.411926719659524,FALSE,TRUE,FALSE
"ENSG00000106305","AIMP2",0.0889851191465274,0.453065329884416,-0.118817153444952,0.610832404131026,FALSE,FALSE,TRUE
"ENSG00000106328","FSCN3",-0.135356706940842,0.312138586053625,0.139509137158742,0.514419344060523,FALSE,FALSE,TRUE
"ENSG00000106333","PCOLCE",-0.413880592108032,0.0454109842272419,-0.243974200454807,0.578340474522993,TRUE,TRUE,FALSE
"ENSG00000106344","RBM28",-0.160010876272517,0.0796100960315609,-0.0634042857768588,0.767308331648139,FALSE,TRUE,FALSE
"ENSG00000106346","USP42",0.206828386922163,0.0497391384329429,0.10750268987241,0.632215455154316,TRUE,TRUE,FALSE
"ENSG00000106351","AGFG2",0.191782444717193,0.394668920796229,0.624061155684102,0.129221601888642,FALSE,FALSE,FALSE
"ENSG00000106355","LSM5",0.0791687425295895,0.484961570226362,-0.0600235381513806,0.809573868923759,FALSE,TRUE,TRUE
"ENSG00000106366","SERPINE1",-0.0875032996554704,0.872520301914794,0.980667923656785,0.304298029375681,FALSE,FALSE,TRUE
"ENSG00000106367","AP1S1",0.395811275188005,0.0164068659045234,0.148182562558052,0.667958743007278,TRUE,TRUE,FALSE
"ENSG00000106384","MOGAT3",2.61441336210664,0.00000127659628185857,0.590794988462177,0.30144745489341,TRUE,TRUE,FALSE
"ENSG00000106392","C1GALT1",0.352862443591111,0.0798638983418087,-0.000859672493926501,0.99810830929987,FALSE,TRUE,TRUE
"ENSG00000106397","PLOD3",1.05049146703236,0.000000802892598531511,0.427800456996894,0.114573499526121,TRUE,TRUE,FALSE
"ENSG00000106399","RPA3",-0.0551016575160676,0.679091740302012,-0.0279234911770156,0.935884971552428,FALSE,TRUE,FALSE
"ENSG00000106400","ZNHIT1",0.308892480573165,0.0128333843978718,-0.00818284955249176,0.980960266355378,TRUE,TRUE,TRUE
"ENSG00000106415","GLCCI1",0.116935606554618,0.592005942388864,0.160305942957727,0.748487550240171,FALSE,FALSE,FALSE
"ENSG00000106443","PHF14",-0.0182006694056607,0.866509175141022,0.037509445096462,0.886966409679443,FALSE,FALSE,TRUE
"ENSG00000106460","TMEM106B",0.136417176312057,0.297875332718749,0.0508846931706273,0.886966409679443,FALSE,TRUE,FALSE
"ENSG00000106462","EZH2",-0.180627331113438,0.383419814741334,0.0530237993091724,0.92763357885029,FALSE,TRUE,TRUE
"ENSG00000106479","ZNF862",-0.340806840482615,0.0700996437075607,0.228835491866464,0.540873781745466,FALSE,TRUE,TRUE
"ENSG00000106484","MEST",1.03577957331933,0.000132135796182937,0.0812602502297047,0.870331470766899,TRUE,TRUE,FALSE
"ENSG00000106524","ANKMY2",0.365400956671838,0.00458279185718915,0.125590600481897,0.583449478735075,TRUE,TRUE,FALSE
"ENSG00000106537","TSPAN13",1.50798762784355,0.0000257449433725672,0.381857895173395,0.483631900035817,TRUE,TRUE,FALSE
"ENSG00000106538","RARRES2",0.413959853883285,0.151664729500216,-0.213264692809322,0.722518021895415,FALSE,TRUE,TRUE
"ENSG00000106541","AGR2",3.23519553782139,0.000172408588112046,0.987759595294319,0.460612148180051,TRUE,TRUE,FALSE
"ENSG00000106546","AHR",-0.256263582560987,0.107145895447933,-0.138400803610447,0.678109415303969,FALSE,TRUE,FALSE
"ENSG00000106554","CHCHD3",0.432798518838324,0.000841755777994593,0.0364265778633742,0.901267132928027,TRUE,TRUE,FALSE
"ENSG00000106560","GIMAP2",-0.203329671215404,0.358123710386022,-0.305568731759427,0.454182599414005,FALSE,FALSE,FALSE
"ENSG00000106565","TMEM176B",1.32874683298153,0.0000308413370630829,0.146885307035616,0.765430854020383,TRUE,TRUE,FALSE
"ENSG00000106571","GLI3",-1.12012575121493,0.0000550213686637794,-0.0601618894528438,0.910284501280628,TRUE,TRUE,FALSE
"ENSG00000106588","PSMA2",-0.185801465088194,0.0111665179595722,-0.233783924606438,0.100372219327294,TRUE,FALSE,FALSE
"ENSG00000106591","MRPL32",-0.0293454651040912,0.796457531281979,-0.279420508793299,0.10200993568658,FALSE,FALSE,FALSE
"ENSG00000106605","BLVRA",-1.70350908660192,0.00000727550896521479,-0.0284262086297338,0.956200471742075,TRUE,TRUE,FALSE
"ENSG00000106608","URGCP",0.671611339418792,0.00000394140709487634,0.286940139653111,0.216623816968746,TRUE,TRUE,FALSE
"ENSG00000106609","TMEM248",0.529404326597268,0.0000364932609157912,0.0717986286391625,0.716655829247352,TRUE,TRUE,FALSE
"ENSG00000106610","STAG3L4",0.0775507226825932,0.651239888713649,0.0221860305652128,0.966741171906669,FALSE,TRUE,FALSE
"ENSG00000106615","RHEB",-0.0398014905297668,0.749685699523104,-0.0707410814772865,0.777309144195993,FALSE,FALSE,FALSE
"ENSG00000106617","PRKAG2",0.3809024679049,0.0111009038544126,0.187881638824314,0.502320060545952,TRUE,TRUE,FALSE
"ENSG00000106624","AEBP1",-0.505727143405651,0.136486697568699,0.0298269477222462,0.97342961739003,FALSE,TRUE,TRUE
"ENSG00000106628","POLD2",-0.33307173819592,0.00824433110288272,0.0908985730955495,0.650482657471956,TRUE,TRUE,TRUE
"ENSG00000106635","BCL7B",0.378173797180723,0.00302504356838077,0.174039425471056,0.472430725801309,TRUE,TRUE,FALSE
"ENSG00000106636","YKT6",0.031416106300818,0.787085903883437,-0.037035110664517,0.891069527548874,FALSE,FALSE,TRUE
"ENSG00000106638","TBL2",0.331910500884362,0.00050840117622508,0.185656486250405,0.303945928590339,TRUE,TRUE,FALSE
"ENSG00000106665","CLIP2",0.54541568303207,0.000169643971824993,0.312147162842374,0.246193323170958,TRUE,TRUE,FALSE
"ENSG00000106682","EIF4H",-0.201377228689368,0.0299325327971749,0.0804339460828537,0.592741481172684,TRUE,TRUE,TRUE
"ENSG00000106683","LIMK1",-0.496220695414365,0.000739430016400301,-0.0647244379142495,0.836003756861735,TRUE,TRUE,FALSE
"ENSG00000106688","SLC1A1",1.77100568491065,0.00128843367052071,0.835160438079604,0.411836030074635,TRUE,TRUE,FALSE
"ENSG00000106723","SPIN1",-0.0519450963725795,0.573058877097574,0.00343358327248457,0.989309382042359,FALSE,TRUE,TRUE
"ENSG00000106733","NMRK1",-0.488907212075556,0.00286693070308313,-0.00448271939086612,0.989309382042359,TRUE,TRUE,FALSE
"ENSG00000106771","TMEM245",0.00850899156687178,0.959790836795149,0.113911241860069,0.714723434772371,FALSE,FALSE,FALSE
"ENSG00000106780","MEGF9",-0.825294747213044,0.00032419827939546,0.12630665841456,0.688508153269421,TRUE,TRUE,TRUE
"ENSG00000106785","TRIM14",-0.0613200975984846,0.664144847765196,-0.136212948369788,0.636161207690316,FALSE,FALSE,FALSE
"ENSG00000106789","CORO2A",0.2291602436935,0.185459901784863,0.175917803324473,0.644063687278134,FALSE,TRUE,FALSE
"ENSG00000106799","TGFBR1",-0.0805035464374577,0.718133316591948,-0.0706667026095474,0.885649004166445,FALSE,TRUE,FALSE
"ENSG00000106803","SEC61B",0.0799812302078105,0.391405400559966,-0.0414258054720345,0.855995136234677,FALSE,TRUE,TRUE
"ENSG00000106809","OGN",-0.0727578738844723,0.892462385165458,-0.147444254543625,0.904306780153036,FALSE,FALSE,FALSE
"ENSG00000106819","ASPN",0.407041093263202,0.32064695239686,0.245816588378661,0.791793858718546,FALSE,TRUE,FALSE
"ENSG00000106829","TLE4",-0.582931128270408,0.000216887139332796,-0.0980027988952391,0.750684476143277,TRUE,TRUE,FALSE
"ENSG00000106853","PTGR1",-0.547731407398778,0.0156520455124016,0.304579624294279,0.24752789680505,TRUE,TRUE,TRUE
"ENSG00000106948","AKNA",0.147006444475318,0.440950404874284,-0.211400528487327,0.585485366162113,FALSE,FALSE,TRUE
"ENSG00000106991","ENG",-0.291125444249859,0.180157018674661,0.0181982050029848,0.976082932019398,FALSE,TRUE,TRUE
"ENSG00000106992","AK1",0.927520366929338,0.0000291260348180889,0.29370067719988,0.336105000628684,TRUE,TRUE,FALSE
"ENSG00000106993","CDC37L1",-0.176174455511739,0.0685162332078805,-0.10705433933184,0.614816959899182,FALSE,TRUE,FALSE
"ENSG00000107020","PLGRKT",0.850084602386182,0.000246399555525414,0.111316055305961,0.786963697594174,TRUE,TRUE,FALSE
"ENSG00000107021","TBC1D13",-0.113511050788887,0.291243585235238,0.0169705443479428,0.958592083045671,FALSE,TRUE,TRUE
"ENSG00000107036","RIC1",-0.381519674307769,0.000233101441341157,-0.123986143887586,0.535943836353004,TRUE,TRUE,FALSE
"ENSG00000107077","KDM4C",0.276940519899467,0.0625263216258737,0.16112508596016,0.62122779957575,FALSE,TRUE,FALSE
"ENSG00000107099","DOCK8",-0.321663474947292,0.130154404255428,-0.391206100525885,0.377605392155154,FALSE,FALSE,FALSE
"ENSG00000107104","KANK1",-0.576163084070037,0.00222021645971377,0.180587253849235,0.516377422216997,TRUE,TRUE,TRUE
"ENSG00000107130","NCS1",-0.823476858818553,0.00892128204117067,0.196753923007679,0.737861405221964,TRUE,TRUE,TRUE
"ENSG00000107164","FUBP3",-0.274157992460118,0.0293430815529279,-0.3003877304615,0.274849534403263,TRUE,FALSE,FALSE
"ENSG00000107175","CREB3",0.516542521231738,0.000048505305040273,0.0357873495894993,0.890186711664494,TRUE,TRUE,FALSE
"ENSG00000107185","RGP1",0.644600727981389,0.00000727550896521479,0.170638315845963,0.434479534010387,TRUE,TRUE,FALSE
"ENSG00000107201","DDX58",-0.312727709566874,0.269598250879127,-0.0472216770577216,0.959224087379478,FALSE,TRUE,FALSE
"ENSG00000107223","EDF1",0.158790787695381,0.146116762471594,0.110480535697412,0.610802992433661,FALSE,TRUE,FALSE
"ENSG00000107242","PIP5K1B",3.19869435551543,0.00000197058484108519,0.684671477551698,0.293473913436587,TRUE,TRUE,FALSE
"ENSG00000107262","BAG1",0.0683575996206707,0.49514449613394,-0.0315628041200779,0.9086884356667,FALSE,TRUE,TRUE
"ENSG00000107263","RAPGEF1",0.355358718940888,0.00522616325172257,0.0198441749927377,0.947445472397456,TRUE,TRUE,FALSE
"ENSG00000107281","NPDC1",0.930916273168961,0.00011952244420339,0.269228137621932,0.496431819456737,TRUE,TRUE,FALSE
"ENSG00000107282","APBA1",0.666137743136443,0.00453391239892939,0.40919417380156,0.381195051954295,TRUE,TRUE,FALSE
"ENSG00000107290","SETX",0.0623397514302192,0.596671345148999,-0.268695821832397,0.164029779144852,FALSE,FALSE,TRUE
"ENSG00000107317","PTGDS",-1.26629706485731,0.00256991976206219,-0.991919352398485,0.274857111891914,TRUE,TRUE,FALSE
"ENSG00000107338","SHB",0.0407666801113352,0.838715273088332,-0.0980099300233828,0.813449527929867,FALSE,FALSE,TRUE
"ENSG00000107341","UBE2R2",-0.114353651899662,0.196074568924329,0.115788241324969,0.4317317625427,FALSE,FALSE,TRUE
"ENSG00000107362","ABHD17B",0.0864115152624144,0.651136338076144,0.00167290910166259,0.996540654698978,FALSE,TRUE,FALSE
"ENSG00000107371","EXOSC3",-0.227653701881082,0.0231225371304743,-0.239365887159582,0.235681284715312,TRUE,FALSE,FALSE
"ENSG00000107372","ZFAND5",0.154672671237876,0.314491748967016,-0.0950322050879248,0.766907947849463,FALSE,TRUE,TRUE
"ENSG00000107404","DVL1",-0.215421506319854,0.0799599327990551,-0.00426138396354373,0.989309382042359,FALSE,TRUE,FALSE
"ENSG00000107438","PDLIM1",0.19379068959752,0.0471519594659494,0.190338678801512,0.30710190855367,TRUE,TRUE,FALSE
"ENSG00000107521","HPS1",0.430739773225025,0.0000204226541576623,0.196230738471334,0.271389606252605,TRUE,TRUE,FALSE
"ENSG00000107537","PHYH",1.28603686282774,0.00000103730602865273,0.340034176293195,0.199921144769672,TRUE,TRUE,FALSE
"ENSG00000107551","RASSF4",0.217693508860521,0.271123657115636,-0.253579196277587,0.511089399097025,FALSE,FALSE,TRUE
"ENSG00000107554","DNMBP",0.239826330203862,0.0477224393074163,0.100620624538183,0.707063346097716,TRUE,TRUE,FALSE
"ENSG00000107562","CXCL12",-0.207184781748877,0.464003429913042,-0.0572846247556077,0.946911832491712,FALSE,TRUE,FALSE
"ENSG00000107566","ERLIN1",0.0395212742484723,0.760768512973132,0.144429204676668,0.513743593067768,FALSE,FALSE,FALSE
"ENSG00000107581","EIF3A",-0.0318925207888336,0.799378271822136,-0.00575208132528178,0.986456671355919,FALSE,TRUE,FALSE
"ENSG00000107625","DDX50",-0.174971849713116,0.0215597695672569,-0.102532013530222,0.507258655194387,TRUE,TRUE,FALSE
"ENSG00000107651","SEC23IP",0.314060451240963,0.0173647284680676,-0.0732035210727714,0.762646676356189,TRUE,TRUE,TRUE
"ENSG00000107669","ATE1",0.432957020108026,0.00299333381189885,0.026533639645188,0.944037630884655,TRUE,TRUE,FALSE
"ENSG00000107672","NSMCE4A",0.121407342989378,0.209777246870585,-0.0755648238808983,0.669916036521273,FALSE,TRUE,TRUE
"ENSG00000107679","PLEKHA1",-0.311294753863294,0.0129160561529391,0.0516779103330654,0.866170313500716,TRUE,TRUE,TRUE
"ENSG00000107719","PALD1",-0.51570118287591,0.00855191747031375,-0.0400286942174402,0.947188715888151,TRUE,TRUE,FALSE
"ENSG00000107731","UNC5B",-0.766764805545936,0.0138073988207154,0.586830670569243,0.24752789680505,TRUE,TRUE,TRUE
"ENSG00000107738","VSIR",-0.692582353624566,0.000753498432742932,0.1286412761119,0.675023335672072,TRUE,TRUE,TRUE
"ENSG00000107742","SPOCK2",-0.0248848035213287,0.927427463638585,-0.513197859398126,0.287544058156937,FALSE,FALSE,FALSE
"ENSG00000107745","MICU1",0.380653615289108,0.000884381442638759,0.119903658113546,0.537033109837876,TRUE,TRUE,FALSE
"ENSG00000107758","PPP3CB",-0.11493446244196,0.348386411087927,0.0425589931665279,0.88425053862054,FALSE,TRUE,TRUE
"ENSG00000107771","CCSER2",-0.31227907781582,0.0282250557865995,0.0548362669490967,0.873901321291804,TRUE,TRUE,TRUE
"ENSG00000107779","BMPR1A",-0.0747851149384704,0.623369388866424,0.0934784697604334,0.778734371345449,FALSE,FALSE,TRUE
"ENSG00000107789","MINPP1",0.811133408046359,0.000516381474378987,-0.106386885735225,0.807606581173265,TRUE,TRUE,TRUE
"ENSG00000107796","ACTA2",0.396424538668481,0.369378746662111,0.644128728283341,0.359217631405221,FALSE,FALSE,FALSE
"ENSG00000107798","LIPA",0.219344177298526,0.267862917831621,0.120040312028878,0.783842531006948,FALSE,TRUE,FALSE
"ENSG00000107815","TWNK",0.0168522474374632,0.932555561725798,-0.270540525250427,0.421590004665071,FALSE,FALSE,TRUE
"ENSG00000107819","SFXN3",-0.00249167115474696,0.99175748376975,0.152031131063002,0.672299222075953,FALSE,FALSE,TRUE
"ENSG00000107821","KAZALD1",1.97845294207005,0.00000321245683847155,0.361372099377805,0.532132547195388,TRUE,TRUE,FALSE
"ENSG00000107829","FBXW4",-0.110777572299354,0.409094914936185,0.157746039036765,0.556070380359856,FALSE,FALSE,TRUE
"ENSG00000107833","NPM3",-0.490509029927414,0.00416066236769582,-0.429531906640409,0.199002030515773,TRUE,TRUE,FALSE
"ENSG00000107854","TNKS2",-0.203055726212191,0.186710753851651,-0.164599244046692,0.636161207690316,FALSE,TRUE,FALSE
"ENSG00000107862","GBF1",0.214009816588205,0.0180148397860301,0.344646406073442,0.0620352094720121,TRUE,FALSE,FALSE
"ENSG00000107863","ARHGAP21",0.555165935354851,0.0013551904707359,-0.0311790848198339,0.933690861860646,TRUE,TRUE,TRUE
"ENSG00000107872","FBXL15",0.287671415309267,0.0152195469750441,0.103498801020329,0.683421565747479,TRUE,TRUE,FALSE
"ENSG00000107874","CUEDC2",-0.166949044305606,0.0954889738920832,-0.000338358156030856,0.998637684664661,FALSE,TRUE,FALSE
"ENSG00000107902","LHPP",-0.122733832756154,0.427377869482108,0.202039954881469,0.520911453816879,FALSE,FALSE,TRUE
"ENSG00000107929","LARP4B",0.0745203177856385,0.303895580653848,0.106931576854755,0.449358891885261,FALSE,FALSE,FALSE
"ENSG00000107937","GTPBP4",-0.248529517405351,0.0557748523539139,-0.318109360999297,0.216800901978232,FALSE,FALSE,FALSE
"ENSG00000107949","BCCIP",-0.212665689820058,0.0583242500252095,-0.278278378211522,0.206806006522763,FALSE,FALSE,FALSE
"ENSG00000107951","MTPAP",-0.117152668019457,0.301432722436749,-0.315014128272429,0.165922054269534,FALSE,FALSE,FALSE
"ENSG00000107954","NEURL1",2.32113000513648,0.00000902087793021668,0.87351001097808,0.120531631505453,TRUE,TRUE,FALSE
"ENSG00000107957","SH3PXD2A",-0.495553475961575,0.00127429104769389,0.158560844900454,0.454614584038178,TRUE,TRUE,TRUE
"ENSG00000107959","PITRM1",0.0144356681258663,0.909666475258997,0.0724071558358475,0.750363952499132,FALSE,FALSE,FALSE
"ENSG00000107960","STN1",-0.626050643242984,0.00487812195705494,0.195426755053995,0.488152020111337,TRUE,TRUE,TRUE
"ENSG00000108010","GLRX3",-0.454512021494358,0.000296787119591795,-0.185173377398634,0.382644184879093,TRUE,TRUE,FALSE
"ENSG00000108021","TASOR2",0.013663141822023,0.947673024184513,-0.0884456325773067,0.840014393940515,FALSE,FALSE,TRUE
"ENSG00000108039","XPNPEP1",0.718046740547772,0.0000208982450749682,0.12588031404645,0.644549403344477,TRUE,TRUE,FALSE
"ENSG00000108055","SMC3",-0.168628218016774,0.156619377879125,-0.0941635863531834,0.716362531493134,FALSE,TRUE,FALSE
"ENSG00000108061","SHOC2",0.221587723515304,0.034629370395101,0.0994408413016589,0.665627297775174,TRUE,TRUE,FALSE
"ENSG00000108064","TFAM",0.167864414034701,0.24018294070642,-0.200218046795674,0.485583832040778,FALSE,FALSE,TRUE
"ENSG00000108091","CCDC6",-0.577760418424224,0.0000954741727413597,-0.0295047695601175,0.905974787588002,TRUE,TRUE,FALSE
"ENSG00000108094","CUL2",-0.116585178347654,0.327839203955157,-0.0961680615169852,0.728650472580635,FALSE,TRUE,FALSE
"ENSG00000108100","CCNY",-0.0582289491197279,0.429506727363085,0.00263761626120301,0.989309382042359,FALSE,TRUE,TRUE
"ENSG00000108106","UBE2S",-0.0814625563407097,0.648474185909022,-0.104189122619345,0.775104447361954,FALSE,FALSE,FALSE
"ENSG00000108107","RPL28",-0.232994862613061,0.0548164411986794,0.0128370010694979,0.964012500001621,FALSE,TRUE,TRUE
"ENSG00000108175","ZMIZ1",-0.511524895081404,0.000289719074958386,0.0336591857680328,0.91667302368817,TRUE,TRUE,TRUE
"ENSG00000108176","DNAJC12",2.13202852236967,0.0000533992700633979,-0.0275447173404733,0.978134122250301,TRUE,TRUE,TRUE
"ENSG00000108179","PPIF",-0.0829084492093363,0.701409198304769,-0.075485831547935,0.851711583651698,FALSE,TRUE,FALSE
"ENSG00000108187","PBLD",2.04288571622442,0.00000127659628185857,0.664276227468233,0.0739537754050298,TRUE,TRUE,FALSE
"ENSG00000108219","TSPAN14",-0.538020076747157,0.00048355128338198,0.130001229993654,0.586363538812889,TRUE,TRUE,TRUE
"ENSG00000108239","TBC1D12",0.399240555318298,0.001633195637771,0.300076829098896,0.274710279731222,TRUE,TRUE,FALSE
"ENSG00000108256","NUFIP2",-0.00556448598918484,0.955762204026005,-0.143377215913145,0.369853814378895,FALSE,FALSE,FALSE
"ENSG00000108262","GIT1",-0.269909132176645,0.0366465629504519,0.126354019956542,0.615572557223381,TRUE,TRUE,TRUE
"ENSG00000108298","RPL19",-0.234355573078367,0.0139399364778759,-0.158329324921913,0.382644184879093,TRUE,TRUE,FALSE
"ENSG00000108306","FBXL20",-0.0989654805276058,0.608221975401757,0.259431466896795,0.503120220727623,FALSE,FALSE,TRUE
"ENSG00000108312","UBTF",-0.0424755224656551,0.592673064996848,0.0599767885359998,0.728211156915961,FALSE,FALSE,TRUE
"ENSG00000108344","PSMD3",0.0508225215943715,0.677898956893808,0.165827216787243,0.478782976239126,FALSE,FALSE,FALSE
"ENSG00000108349","CASC3",-0.232615586208481,0.0747339299991949,-0.0461531472839974,0.880748872818917,FALSE,TRUE,FALSE
"ENSG00000108352","RAPGEFL1",-0.555609679608962,0.0233446733465929,0.289476461966717,0.459400512797017,TRUE,TRUE,TRUE
"ENSG00000108370","RGS9",1.67979793446747,0.00010690363125184,0.564249247074579,0.380587926330304,TRUE,TRUE,FALSE
"ENSG00000108375","RNF43",1.35849559508676,0.00000534363085611323,0.423360179610137,0.304750582300057,TRUE,TRUE,FALSE
"ENSG00000108389","MTMR4",0.185830901374236,0.086663563517102,0.0911730593145612,0.706993072194722,FALSE,TRUE,FALSE
"ENSG00000108395","TRIM37",-0.098930331140263,0.416132584870782,-0.130190273140842,0.614816959899182,FALSE,FALSE,FALSE
"ENSG00000108406","DHX40",-0.154388396209369,0.273974882138183,0.141396353176312,0.65358755906855,FALSE,TRUE,TRUE
"ENSG00000108424","KPNB1",-0.146446879986778,0.084798072195915,-0.0816740600481201,0.633342089666203,FALSE,TRUE,FALSE
"ENSG00000108433","GOSR2",0.113888126070348,0.300865675337138,-0.036225050349864,0.898269765231805,FALSE,TRUE,TRUE
"ENSG00000108439","PNPO",-0.00634755941103718,0.962500625904853,-0.0364500157268724,0.905974787588002,FALSE,FALSE,FALSE
"ENSG00000108443","RPS6KB1",-0.430490037089157,0.0000258407070678235,-0.177536878252998,0.32863782792659,TRUE,TRUE,FALSE
"ENSG00000108465","CDK5RAP3",0.0396904374087127,0.732777930944304,0.094944507701764,0.680885147385961,FALSE,FALSE,FALSE
"ENSG00000108468","CBX1",-0.371818100483148,0.0141612277065557,0.0307749664875046,0.930505845357568,TRUE,TRUE,TRUE
"ENSG00000108510","MED13",0.145059728038911,0.213881191180542,-0.0294430819691815,0.929253320996588,FALSE,TRUE,TRUE
"ENSG00000108518","PFN1",0.447979865616981,0.000227769544550092,0.121131470515646,0.584334730944928,TRUE,TRUE,FALSE
"ENSG00000108523","RNF167",-0.184132730491411,0.0568522542012097,0.0230495994313643,0.918361331207961,FALSE,TRUE,TRUE
"ENSG00000108528","SLC25A11",0.164398140700849,0.0797136518469229,-0.00738818092341711,0.978044854225098,FALSE,TRUE,TRUE
"ENSG00000108551","RASD1",1.71285603665581,0.0000766857716999836,0.795375276411943,0.222240812241404,TRUE,TRUE,FALSE
"ENSG00000108557","RAI1",-0.661252289874646,0.00113104057137483,-0.0433839118103071,0.914720328876201,TRUE,TRUE,FALSE
"ENSG00000108559","NUP88",-0.105192401103068,0.271833828003611,-0.0768798178266426,0.722518021895415,FALSE,TRUE,FALSE
"ENSG00000108561","C1QBP",-0.02485609181579,0.866696895106335,-0.201122390464429,0.391212631617064,FALSE,FALSE,FALSE
"ENSG00000108578","BLMH",-0.481563061170582,0.028046697754279,-0.00680103149295436,0.989309382042359,TRUE,TRUE,FALSE
"ENSG00000108582","CPD",0.515314652936591,0.000319469970127938,0.232114798043937,0.323502928876078,TRUE,TRUE,FALSE
"ENSG00000108587","GOSR1",0.155095907214515,0.026829985664015,0.0816460885343637,0.574990926997652,TRUE,TRUE,FALSE
"ENSG00000108588","CCDC47",0.504552411115187,0.000405228571309957,0.0647478979414904,0.779960561011655,TRUE,TRUE,FALSE
"ENSG00000108592","FTSJ3",-0.235105790972884,0.0108036653924416,-0.160112561652525,0.396822399102217,TRUE,TRUE,FALSE
"ENSG00000108599","AKAP10",0.0370699790624535,0.774615446533453,0.0483737783837581,0.864818626841253,FALSE,FALSE,FALSE
"ENSG00000108604","SMARCD2",-0.207955003200206,0.134756876441424,0.141216279184189,0.583449478735075,FALSE,TRUE,TRUE
"ENSG00000108639","SYNGR2",0.501668697361277,0.000177395887090048,0.109323786754712,0.650043670256604,TRUE,TRUE,FALSE
"ENSG00000108651","UTP6",-0.160284607101103,0.0910893613575934,-0.276674426736586,0.133348850076401,FALSE,FALSE,FALSE
"ENSG00000108654","DDX5",0.00219166111380605,0.987597407444529,-0.0671976615409724,0.795238484720283,FALSE,FALSE,TRUE
"ENSG00000108669","CYTH1",0.319578301140051,0.0145371340775545,0.126197392700141,0.620961579096395,TRUE,TRUE,FALSE
"ENSG00000108671","PSMD11",-0.303420276795436,0.00892128204117067,0.0683892645374383,0.732520043643999,TRUE,TRUE,TRUE
"ENSG00000108679","LGALS3BP",0.709196749134861,0.000141000409527574,0.409284386857425,0.231828279457864,TRUE,TRUE,FALSE
"ENSG00000108691","CCL2",-0.720217361336675,0.0695281932686821,-0.89107395119182,0.281919883768182,FALSE,FALSE,FALSE
"ENSG00000108773","KAT2A",-0.425507258127573,0.000994004222615878,-0.0304488587010987,0.927890848688386,TRUE,TRUE,FALSE
"ENSG00000108774","RAB5C",0.253557230512325,0.00980252180900896,0.0953792034229307,0.649679915939723,TRUE,TRUE,FALSE
"ENSG00000108784","NAGLU",0.572629197094593,0.000173774634732403,0.219151411269308,0.419728407261389,TRUE,TRUE,FALSE
"ENSG00000108788","MLX",0.514711278164803,0.000104162716904708,0.101249630796366,0.674204564550348,TRUE,TRUE,FALSE
"ENSG00000108798","ABI3",-0.0976937919855615,0.565717183442827,-0.234907793016926,0.457671740514846,FALSE,FALSE,FALSE
"ENSG00000108799","EZH1",-0.457574697942923,0.0170773107995712,0.137411102324466,0.734154738442697,TRUE,TRUE,TRUE
"ENSG00000108819","PPP1R9B",-0.597057844659882,0.000138363613370601,-0.0640719113416497,0.826414239958363,TRUE,TRUE,FALSE
