"original_miRNA_id","normalized_miRNA_id","logFC_no_zone","BH_FDR_no_zone","logFC_adjusted","BH_FDR_adjusted","no_zone_significant","attenuated","direction_reversed"
"hsa-miR-3605-5p:hsa-mir-3605","hsa-miR-3605-5p",0.114493827924613,0.918150484318011,-0.00444237422449418,0.998612650735802,FALSE,TRUE,TRUE
"hsa-miR-361-3p:hsa-mir-361","hsa-miR-361-3p",0.243562782145914,0.620034608030197,0.301875470025118,0.942554188179476,FALSE,FALSE,FALSE
"hsa-miR-361-5p:hsa-mir-361","hsa-miR-361-5p",-0.023135854985032,0.956162031495342,-0.145556194010919,0.951185018782856,FALSE,FALSE,FALSE
"hsa-miR-3614-5p:hsa-mir-3614","hsa-miR-3614-5p",0.410621206763962,0.724735196430436,-0.207577909376962,0.983215883428417,FALSE,TRUE,TRUE
"hsa-miR-3615:hsa-mir-3615","hsa-miR-3615",-0.453370772153866,0.148824804562336,-0.0131144073077755,0.99765657714209,FALSE,TRUE,FALSE
"hsa-miR-3617-5p:hsa-mir-3617","hsa-miR-3617-5p",0.978802411406622,0.429915745350833,0.797204641364276,0.942554188179476,FALSE,TRUE,FALSE
"hsa-miR-362-3p:hsa-mir-362","hsa-miR-362-3p",-0.091885331824887,0.910058537082476,-0.255719588527177,0.954302845955942,FALSE,FALSE,FALSE
"hsa-miR-362-5p:hsa-mir-362","hsa-miR-362-5p",0.235042099496597,0.626580291041456,0.210437691618527,0.951316534242914,FALSE,TRUE,FALSE
"hsa-miR-3622a-5p:hsa-mir-3622a","hsa-miR-3622a-5p",0.779789973569496,0.497878007866314,0.447898753877207,0.954302845955942,FALSE,TRUE,FALSE
"hsa-miR-363-3p:hsa-mir-363","hsa-miR-363-3p",-0.71782089017488,0.207825095020764,-0.63285209528069,0.827381577615971,FALSE,TRUE,FALSE
"hsa-miR-3654:hsa-mir-3654","hsa-miR-3654",0.405616774925483,0.515456787692169,0.722710527434168,0.827381577615971,FALSE,FALSE,FALSE
"hsa-miR-365a-5p:hsa-mir-365a","hsa-miR-365a-5p",-0.139088388643624,0.903988503486211,0.178802162647275,0.983215883428417,FALSE,FALSE,TRUE
"hsa-miR-365b-5p:hsa-mir-365b","hsa-miR-365b-5p",0.376163893816208,0.517596192122627,0.533527355282633,0.901493362036003,FALSE,FALSE,FALSE
"hsa-miR-3679-5p:hsa-mir-3679","hsa-miR-3679-5p",0.466617197791563,0.50454825367577,0.283053743708653,0.954302845955942,FALSE,TRUE,FALSE
"hsa-miR-369-3p:hsa-mir-369","hsa-miR-369-3p",0.599669953989901,0.186170140313723,0.691783630074166,0.824407689404813,FALSE,FALSE,FALSE
"hsa-miR-369-5p:hsa-mir-369","hsa-miR-369-5p",0.114304920456886,0.784690985881045,0.0487638816147065,0.99698024720718,FALSE,TRUE,FALSE
"hsa-miR-3691-5p:hsa-mir-3691","hsa-miR-3691-5p",-1.04089987191069,0.324297823546296,-0.755778936873696,0.942554188179476,FALSE,TRUE,FALSE
"hsa-miR-370-3p:hsa-mir-370","hsa-miR-370-3p",0.362153505007665,0.328597214734066,0.359711200412262,0.871924564667839,FALSE,TRUE,FALSE
"hsa-miR-370-5p:hsa-mir-370","hsa-miR-370-5p",0.917554015225575,0.37761225655932,1.37230953052496,0.827381577615971,FALSE,FALSE,FALSE
"hsa-miR-374a-3p:hsa-mir-374a","hsa-miR-374a-3p",-0.129059630398983,0.858701909970255,-0.141457445634118,0.962283635606115,FALSE,FALSE,FALSE
"hsa-miR-374a-5p:hsa-mir-374a","hsa-miR-374a-5p",-0.0459151818334314,0.907083833514507,-0.179091229981827,0.951185018782856,FALSE,FALSE,FALSE
"hsa-miR-374b-3p:hsa-mir-374b","hsa-miR-374b-3p",0.439866990980341,0.710058071534077,0.344199377880714,0.954302845955942,FALSE,TRUE,FALSE
"hsa-miR-374b-5p:hsa-mir-374b","hsa-miR-374b-5p",-0.00994733317019996,0.976699468650699,-0.210618351179695,0.942554188179476,FALSE,FALSE,FALSE
"hsa-miR-374c-5p:hsa-mir-374c","hsa-miR-374c-5p",-0.123419054887541,0.831659728856061,-0.337450284713603,0.913328740245061,FALSE,FALSE,FALSE
"hsa-miR-376a-3p:hsa-mir-376a-1","hsa-miR-376a-3p",0.0226223478996641,0.976555747231965,0.0464735085164264,0.99698024720718,FALSE,FALSE,FALSE
"hsa-miR-376a-5p:hsa-mir-376a-1","hsa-miR-376a-5p",-0.43703786835216,0.761395632809546,-0.814138358759523,0.942554188179476,FALSE,FALSE,FALSE
"hsa-miR-376c-3p:hsa-mir-376c","hsa-miR-376c-3p",0.306702168430859,0.761395632809546,0.0803986611905615,0.99698024720718,FALSE,TRUE,FALSE
"hsa-miR-377-3p:hsa-mir-377","hsa-miR-377-3p",0.838056268169956,0.368518547067431,0.465538164291312,0.951185018782856,FALSE,TRUE,FALSE
"hsa-miR-378a-3p:hsa-mir-378a","hsa-miR-378a-3p",1.00844670694806,0.0156133290467633,0.483683606317652,0.827381577615971,TRUE,TRUE,FALSE
"hsa-miR-378a-5p:hsa-mir-378a","hsa-miR-378a-5p",0.847499367957362,0.253316632844669,0.508141440694019,0.944180457304669,FALSE,TRUE,FALSE
"hsa-miR-378d:hsa-mir-378d-1","hsa-miR-378d",0.980726201370905,0.0920686447265435,0.348570399873964,0.951185018782856,FALSE,TRUE,FALSE
"hsa-miR-378g:hsa-mir-378g","hsa-miR-378g",0.411884973494269,0.730693855354307,0.234788578724742,0.961686339648352,FALSE,TRUE,FALSE
"hsa-miR-379-3p:hsa-mir-379","hsa-miR-379-3p",0.477201591404396,0.506022187960209,0.122025441206862,0.989952442257322,FALSE,TRUE,FALSE
"hsa-miR-379-5p:hsa-mir-379","hsa-miR-379-5p",0.394324633689486,0.115701471165273,0.0793840285043176,0.961686339648352,FALSE,TRUE,FALSE
"hsa-miR-381-3p:hsa-mir-381","hsa-miR-381-3p",0.439463627453983,0.475234518456959,0.240928957000023,0.954302845955942,FALSE,TRUE,FALSE
"hsa-miR-382-3p:hsa-mir-382","hsa-miR-382-3p",0.535934491577929,0.351573363261707,0.00646006992477037,0.998612650735802,FALSE,TRUE,FALSE
"hsa-miR-382-5p:hsa-mir-382","hsa-miR-382-5p",0.732867337516162,0.444227470591499,0.0935873625013666,0.99698024720718,FALSE,TRUE,FALSE
"hsa-miR-3912-3p:hsa-mir-3912","hsa-miR-3912-3p",-0.64511243123745,0.569300432770771,-0.205776685265633,0.986222444632175,FALSE,TRUE,FALSE
"hsa-miR-3913-5p:hsa-mir-3913-1","hsa-miR-3913-5p",0.796336310698253,0.527712751126576,1.13824523986321,0.901138084350497,FALSE,FALSE,FALSE
"hsa-miR-3928-3p:hsa-mir-3928","hsa-miR-3928-3p",0.47695671374822,0.71284342920223,0.855936745385169,0.913328740245061,FALSE,FALSE,FALSE
"hsa-miR-3940-3p:hsa-mir-3940","hsa-miR-3940-3p",-0.190483665260825,0.889422147057613,0.754415244344038,0.942554188179476,FALSE,FALSE,TRUE
"hsa-miR-409-3p:hsa-mir-409","hsa-miR-409-3p",0.18688013911648,0.626580291041456,0.181403164915309,0.948810508224733,FALSE,TRUE,FALSE
"hsa-miR-409-5p:hsa-mir-409","hsa-miR-409-5p",0.150505931993231,0.75423622183383,0.252254645407478,0.942554188179476,FALSE,FALSE,FALSE
"hsa-miR-410-3p:hsa-mir-410","hsa-miR-410-3p",0.53708280472719,0.351573363261707,0.648902266797025,0.827381577615971,FALSE,FALSE,FALSE
"hsa-miR-411-3p:hsa-mir-411","hsa-miR-411-3p",0.46300451704475,0.498646983581096,0.197398706307648,0.961686339648352,FALSE,TRUE,FALSE
"hsa-miR-411-5p:hsa-mir-411","hsa-miR-411-5p",0.444633176621566,0.100433737375975,0.0831954117959827,0.961686339648352,FALSE,TRUE,FALSE
"hsa-miR-412-5p:hsa-mir-412","hsa-miR-412-5p",-0.656108801589957,0.56770175081944,-0.256604694900282,0.97180894193783,FALSE,TRUE,FALSE
"hsa-miR-421:hsa-mir-421","hsa-miR-421",0.0827878910346917,0.858701909970255,-0.267928861969031,0.913328740245061,FALSE,FALSE,TRUE
"hsa-miR-423-3p:hsa-mir-423","hsa-miR-423-3p",0.182915911225834,0.577763966442839,0.278877084790811,0.907086138049205,FALSE,FALSE,FALSE
"hsa-miR-423-5p:hsa-mir-423","hsa-miR-423-5p",0.0121436110199863,0.962130730956057,-0.0203593029888884,0.99698024720718,FALSE,FALSE,TRUE
"hsa-miR-424-3p:hsa-mir-424","hsa-miR-424-3p",-0.175874783456212,0.772471905395681,-0.011467590714577,0.99775400192234,FALSE,TRUE,FALSE
"hsa-miR-424-5p:hsa-mir-424","hsa-miR-424-5p",-0.621274612338188,0.141761709681312,-0.413590248479168,0.913328740245061,FALSE,TRUE,FALSE
"hsa-miR-425-3p:hsa-mir-425","hsa-miR-425-3p",0.897071243368513,0.15152098268171,-0.046353077953727,0.99698024720718,FALSE,TRUE,TRUE
"hsa-miR-425-5p:hsa-mir-425","hsa-miR-425-5p",0.362615026067455,0.253316632844669,0.00655684415123197,0.99775400192234,FALSE,TRUE,FALSE
"hsa-miR-4286:hsa-mir-4286","hsa-miR-4286",0.131853601549258,0.831659728856061,0.549222775674099,0.827381577615971,FALSE,FALSE,FALSE
"hsa-miR-429:hsa-mir-429","hsa-miR-429",1.15253251611902,0.0391024554461181,0.32964513044668,0.951185018782856,TRUE,TRUE,FALSE
"hsa-miR-4306:hsa-mir-4306","hsa-miR-4306",-0.131292834788789,0.927028313614817,0.83317344495434,0.913328740245061,FALSE,FALSE,TRUE
"hsa-miR-431-5p:hsa-mir-431","hsa-miR-431-5p",1.28235644405063,0.159943381851787,1.61650898880936,0.645785919228655,FALSE,FALSE,FALSE
"hsa-miR-432-5p:hsa-mir-432","hsa-miR-432-5p",0.336960565184049,0.351573363261707,0.210204802394202,0.948810508224733,FALSE,TRUE,FALSE
"hsa-miR-4326:hsa-mir-4326","hsa-miR-4326",-0.332884460224801,0.818165768856034,-0.524600704057046,0.95134258130189,FALSE,FALSE,FALSE
"hsa-miR-433-3p:hsa-mir-433","hsa-miR-433-3p",0.226915693813931,0.539529743654117,0.271914288178646,0.913328740245061,FALSE,FALSE,FALSE
"hsa-miR-4423-5p:hsa-mir-4423","hsa-miR-4423-5p",-0.300618721984477,0.858701909970255,0.175624598201338,0.99698024720718,FALSE,TRUE,TRUE
"hsa-miR-4426:hsa-mir-4426","hsa-miR-4426",0.22117608579324,0.858701909970255,0.493755918561757,0.951185018782856,FALSE,FALSE,FALSE
"hsa-miR-4429:hsa-mir-4429","hsa-miR-4429",0.307310236996965,0.562609798127872,0.495520027166226,0.827381577615971,FALSE,FALSE,FALSE
"hsa-miR-4433b-5p:hsa-mir-4433b","hsa-miR-4433b-5p",-0.184094858219907,0.858701909970255,-0.357913630857378,0.953266013767384,FALSE,FALSE,FALSE
"hsa-miR-4436b-3p:hsa-mir-4436b-1","hsa-miR-4436b-3p",0.564241938351512,0.66490101079496,1.08390249098748,0.901138084350497,FALSE,FALSE,FALSE
"hsa-miR-4436b-5p:hsa-mir-4436b-1","hsa-miR-4436b-5p",1.2506122150589,0.218143523602483,2.34782276794286,0.444782861895594,FALSE,FALSE,FALSE
"hsa-miR-4440:hsa-mir-4440","hsa-miR-4440",-0.194546744205453,0.88287208092396,0.613658771304816,0.948810508224733,FALSE,FALSE,TRUE
"hsa-miR-4443:hsa-mir-4443","hsa-miR-4443",0.671887886538448,0.479694876124991,0.914708679675269,0.901138084350497,FALSE,FALSE,FALSE
"hsa-miR-4446-3p:hsa-mir-4446","hsa-miR-4446-3p",1.42632090900989,0.0906195908869864,0.436400712482296,0.951185018782856,FALSE,TRUE,FALSE
"hsa-miR-4454:hsa-mir-4454","hsa-miR-4454",1.00463912659823,0.368518547067431,1.37591322039097,0.827381577615971,FALSE,FALSE,FALSE
"hsa-miR-4463:hsa-mir-4463","hsa-miR-4463",0.962207421833929,0.321673887203265,-0.318610676256078,0.954302845955942,FALSE,TRUE,TRUE
"hsa-miR-4473:hsa-mir-4473","hsa-miR-4473",0.590480452028993,0.401713515710382,-0.324756655378065,0.951185018782856,FALSE,TRUE,TRUE
"hsa-miR-4484:hsa-mir-4484","hsa-miR-4484",2.50849706977315,0.00409069099172467,0.995647698083738,0.827381577615971,TRUE,TRUE,FALSE
"hsa-miR-4485-3p:hsa-mir-4485","hsa-miR-4485-3p",0.931816632165913,0.0906195908869864,0.347840313043934,0.951185018782856,FALSE,TRUE,FALSE
"hsa-miR-4485-5p:hsa-mir-4485","hsa-miR-4485-5p",1.2230345222703,0.0278872536625672,0.712817268353296,0.827381577615971,TRUE,TRUE,FALSE
"hsa-miR-450a-2-3p:hsa-mir-450a-2","hsa-miR-450a-2-3p",-0.0355406646177901,0.976699468650699,0.199229107030226,0.989952442257322,FALSE,FALSE,TRUE
"hsa-miR-450a-5p:hsa-mir-450a-1","hsa-miR-450a-5p",-0.935412081450021,0.159943381851787,-0.587444024241956,0.913328740245061,FALSE,TRUE,FALSE
"hsa-miR-450b-5p:hsa-mir-450b","hsa-miR-450b-5p",-0.253888092377604,0.660969970980018,0.127283458753711,0.961686339648352,FALSE,TRUE,TRUE
"hsa-miR-4510:hsa-mir-4510","hsa-miR-4510",-1.14712616260124,0.0808064004352348,-0.380788529171258,0.951185018782856,FALSE,TRUE,FALSE
"hsa-miR-4511:hsa-mir-4511","hsa-miR-4511",-0.430725956843841,0.732917704376909,-0.272447586344546,0.961686339648352,FALSE,TRUE,FALSE
"hsa-miR-4517:hsa-mir-4517","hsa-miR-4517",-0.210814394591253,0.889422147057613,-0.919692496639889,0.913328740245061,FALSE,FALSE,FALSE
"hsa-miR-451a:hsa-mir-451a","hsa-miR-451a",-0.970311134424325,0.138910343475477,-0.767955747087265,0.827381577615971,FALSE,TRUE,FALSE
"hsa-miR-452-5p:hsa-mir-452","hsa-miR-452-5p",-0.424986124786484,0.434136165631619,0.164000976361499,0.954302845955942,FALSE,TRUE,TRUE
"hsa-miR-4521:hsa-mir-4521","hsa-miR-4521",0.441476739766901,0.748514313419319,-0.931762813127596,0.907086138049205,FALSE,FALSE,TRUE
"hsa-miR-4525:hsa-mir-4525","hsa-miR-4525",0.842610135504964,0.502734742341187,-0.0614427652964798,0.99698024720718,FALSE,TRUE,TRUE
"hsa-miR-454-3p:hsa-mir-454","hsa-miR-454-3p",-0.247769758021225,0.476166246852001,-0.17076172383302,0.951185018782856,FALSE,TRUE,FALSE
"hsa-miR-454-5p:hsa-mir-454","hsa-miR-454-5p",-0.18847437959536,0.815841007018046,-0.370196213109134,0.948810508224733,FALSE,FALSE,FALSE
"hsa-miR-455-3p:hsa-mir-455","hsa-miR-455-3p",-0.674687041373966,0.153521424411601,-0.476845992426991,0.901138084350497,FALSE,TRUE,FALSE
"hsa-miR-455-5p:hsa-mir-455","hsa-miR-455-5p",0.573295395231386,0.630119851787126,1.42688772607383,0.824407689404813,FALSE,FALSE,FALSE
"hsa-miR-4636:hsa-mir-4636","hsa-miR-4636",1.25481760142975,0.0472340443625796,0.408711592797136,0.948810508224733,TRUE,TRUE,FALSE
"hsa-miR-4637:hsa-mir-4637","hsa-miR-4637",0.488807883117532,0.743682513978121,0.715232035371212,0.948810508224733,FALSE,FALSE,FALSE
"hsa-miR-4640-3p:hsa-mir-4640","hsa-miR-4640-3p",0.517069570500962,0.697681303658522,1.12743882616892,0.827381577615971,FALSE,FALSE,FALSE
"hsa-miR-4646-3p:hsa-mir-4646","hsa-miR-4646-3p",0.147834573164646,0.907083833514507,0.342941155375532,0.954302845955942,FALSE,FALSE,FALSE
"hsa-miR-4647:hsa-mir-4647","hsa-miR-4647",0.633648503307086,0.148824804562336,0.177894623679704,0.954302845955942,FALSE,TRUE,FALSE
"hsa-miR-4659a-3p:hsa-mir-4659a","hsa-miR-4659a-3p",0.283560439371534,0.845034867958424,-0.38912287763075,0.954302845955942,FALSE,FALSE,TRUE
"hsa-miR-4661-5p:hsa-mir-4661","hsa-miR-4661-5p",-0.118206402884119,0.930082507894768,-0.724279963163826,0.942554188179476,FALSE,FALSE,FALSE
"hsa-miR-4662a-5p:hsa-mir-4662a","hsa-miR-4662a-5p",-0.138429852357238,0.818020683857009,-0.374654255623739,0.907086138049205,FALSE,FALSE,FALSE
"hsa-miR-4665-5p:hsa-mir-4665","hsa-miR-4665-5p",0.311295772026299,0.832346407596613,0.362478655046734,0.961686339648352,FALSE,FALSE,FALSE
"hsa-miR-4672:hsa-mir-4672","hsa-miR-4672",0.33948102734928,0.815841007018046,1.03580858302978,0.901138084350497,FALSE,FALSE,FALSE
"hsa-miR-4685-3p:hsa-mir-4685","hsa-miR-4685-3p",-0.671191387670051,0.50454825367577,-0.275940410408782,0.961686339648352,FALSE,TRUE,FALSE
"hsa-miR-4689:hsa-mir-4689","hsa-miR-4689",0.330904266998528,0.832346407596613,0.360942919520326,0.961686339648352,FALSE,FALSE,FALSE
"hsa-miR-4709-3p:hsa-mir-4709","hsa-miR-4709-3p",0.37634036875415,0.363656653221909,0.501856561082144,0.827381577615971,FALSE,FALSE,FALSE
"hsa-miR-4709-5p:hsa-mir-4709","hsa-miR-4709-5p",0.350016320227826,0.796924027558316,0.740600772026141,0.942554188179476,FALSE,FALSE,FALSE
"hsa-miR-4713-5p:hsa-mir-4713","hsa-miR-4713-5p",-1.37695640276778,0.148824804562336,-1.44156216112117,0.827381577615971,FALSE,FALSE,FALSE
"hsa-miR-4728-3p:hsa-mir-4728","hsa-miR-4728-3p",-0.00146145872132046,0.996606489993464,-0.271572660529249,0.954302845955942,FALSE,FALSE,FALSE
"hsa-miR-4728-5p:hsa-mir-4728","hsa-miR-4728-5p",-0.81055320835568,0.351573363261707,-0.917738520854889,0.827381577615971,FALSE,FALSE,FALSE
"hsa-miR-4731-5p:hsa-mir-4731","hsa-miR-4731-5p",0.252001306447727,0.772471905395681,-0.0230122425194387,0.99775400192234,FALSE,TRUE,TRUE
"hsa-miR-4732-3p:hsa-mir-4732","hsa-miR-4732-3p",-0.563926822139385,0.478521887731682,-0.0858415227360105,0.99698024720718,FALSE,TRUE,FALSE
"hsa-miR-4732-5p:hsa-mir-4732","hsa-miR-4732-5p",-1.35309332272024,0.229376688087155,-1.55964737414734,0.824407689404813,FALSE,FALSE,FALSE
"hsa-miR-4738-3p:hsa-mir-4738","hsa-miR-4738-3p",0.237928720071818,0.858701909970255,0.220513038633792,0.983215883428417,FALSE,TRUE,FALSE
"hsa-miR-4742-3p:hsa-mir-4742","hsa-miR-4742-3p",0.0210720398823657,0.980762059372689,0.687001205877582,0.913328740245061,FALSE,FALSE,FALSE
"hsa-miR-4748:hsa-mir-4748","hsa-miR-4748",0.813449599864654,0.508785176447443,0.340014663246318,0.961686339648352,FALSE,TRUE,FALSE
"hsa-miR-4750-5p:hsa-mir-4750","hsa-miR-4750-5p",0.659399789189431,0.587726787058813,1.37155251458673,0.827381577615971,FALSE,FALSE,FALSE
"hsa-miR-4755-5p:hsa-mir-4755","hsa-miR-4755-5p",1.27624882610344,0.148824804562336,1.1894489497096,0.827381577615971,FALSE,TRUE,FALSE
"hsa-miR-4772-3p:hsa-mir-4772","hsa-miR-4772-3p",-1.13129132990433,0.253316632844669,-0.892467692096752,0.913328740245061,FALSE,TRUE,FALSE
"hsa-miR-4781-3p:hsa-mir-4781","hsa-miR-4781-3p",-0.391846269531762,0.743682513978121,0.165892731118742,0.993214886433134,FALSE,TRUE,TRUE
"hsa-miR-4791:hsa-mir-4791","hsa-miR-4791",0.354554895322293,0.796924027558316,-0.0420711108130844,0.99765657714209,FALSE,TRUE,TRUE
"hsa-miR-4796-3p:hsa-mir-4796","hsa-miR-4796-3p",-0.0867658704571884,0.958782514641489,-1.02138350982149,0.901138084350497,FALSE,FALSE,FALSE
"hsa-miR-4804-5p:hsa-mir-4804","hsa-miR-4804-5p",0.538201167353124,0.552901321204694,0.0691924625358824,0.99698024720718,FALSE,TRUE,FALSE
"hsa-miR-483-3p:hsa-mir-483","hsa-miR-483-3p",0.141313225694158,0.847884598527618,0.449563643806922,0.913328740245061,FALSE,FALSE,FALSE
"hsa-miR-483-5p:hsa-mir-483","hsa-miR-483-5p",-0.557413362568015,0.285955766973789,-0.411367958913672,0.913328740245061,FALSE,TRUE,FALSE
"hsa-miR-484:hsa-mir-484","hsa-miR-484",-0.234866591348241,0.55495926717748,-0.0056628186392243,0.998612650735802,FALSE,TRUE,FALSE
"hsa-miR-485-3p:hsa-mir-485","hsa-miR-485-3p",0.34327469013255,0.527712751126576,0.496113769075689,0.901138084350497,FALSE,FALSE,FALSE
"hsa-miR-485-5p:hsa-mir-485","hsa-miR-485-5p",0.141017015980938,0.646624336597949,0.0263937374139403,0.99698024720718,FALSE,TRUE,FALSE
"hsa-miR-486-3p:hsa-mir-486-1","hsa-miR-486-3p",-0.689800786443768,0.285955766973789,-0.770696412276329,0.827381577615971,FALSE,FALSE,FALSE
"hsa-miR-486-5p:hsa-mir-486-1","hsa-miR-486-5p",-0.94321647733774,0.170089635264261,-0.774301830357392,0.827381577615971,FALSE,TRUE,FALSE
"hsa-miR-487a-3p:hsa-mir-487a","hsa-miR-487a-3p",0.199030990227497,0.88287208092396,0.461344722476726,0.954302845955942,FALSE,FALSE,FALSE
"hsa-miR-487a-5p:hsa-mir-487a","hsa-miR-487a-5p",0.472467245426583,0.506755546027533,0.30711692333201,0.951185018782856,FALSE,TRUE,FALSE
"hsa-miR-487b-3p:hsa-mir-487b","hsa-miR-487b-3p",0.273419228273844,0.543001972038887,0.254285170496097,0.948810508224733,FALSE,TRUE,FALSE
"hsa-miR-487b-5p:hsa-mir-487b","hsa-miR-487b-5p",0.874981649568114,0.434136165631619,1.15917458433627,0.827381577615971,FALSE,FALSE,FALSE
"hsa-miR-489-3p:hsa-mir-489","hsa-miR-489-3p",1.28668073206438,0.159943381851787,0.860765654908194,0.913328740245061,FALSE,TRUE,FALSE
"hsa-miR-493-3p:hsa-mir-493","hsa-miR-493-3p",0.257312144907741,0.667571131911912,0.398053452554783,0.913328740245061,FALSE,FALSE,FALSE
"hsa-miR-493-5p:hsa-mir-493","hsa-miR-493-5p",0.134138118116947,0.768443701577222,0.100055772646269,0.961686339648352,FALSE,TRUE,FALSE
"hsa-miR-494-3p:hsa-mir-494","hsa-miR-494-3p",0.208084367004291,0.796924027558316,0.436311047385945,0.942554188179476,FALSE,FALSE,FALSE
"hsa-miR-495-3p:hsa-mir-495","hsa-miR-495-3p",-0.00484114138161826,0.993063277154862,0.210869915074739,0.954302845955942,FALSE,FALSE,TRUE
"hsa-miR-497-5p:hsa-mir-497","hsa-miR-497-5p",0.327801176642748,0.667670659279283,0.108808207500836,0.994088918459872,FALSE,TRUE,FALSE
"hsa-miR-499a-5p:hsa-mir-499a","hsa-miR-499a-5p",0.173596336395602,0.832346407596613,0.247264817309962,0.954302845955942,FALSE,FALSE,FALSE
"hsa-miR-5006-3p:hsa-mir-5006","hsa-miR-5006-3p",0.0619187172821027,0.962130730956057,1.04877509775276,0.901138084350497,FALSE,FALSE,FALSE
"hsa-miR-500a-3p:hsa-mir-500a","hsa-miR-500a-3p",0.318916487933047,0.324297823546296,0.221227160127854,0.942554188179476,FALSE,TRUE,FALSE
"hsa-miR-500a-5p:hsa-mir-500a","hsa-miR-500a-5p",0.00537581464945126,0.987697385972863,0.130710947480775,0.961686339648352,FALSE,FALSE,FALSE
"hsa-miR-500b-3p:hsa-mir-500b","hsa-miR-500b-3p",0.763361076066142,0.523659975569074,0.562340235689699,0.951185018782856,FALSE,TRUE,FALSE
"hsa-miR-501-3p:hsa-mir-501","hsa-miR-501-3p",0.163371915161801,0.664347509791648,0.0653396270068188,0.986222444632175,FALSE,TRUE,FALSE
"hsa-miR-501-5p:hsa-mir-501","hsa-miR-501-5p",-0.0106265694206233,0.976699468650699,0.147505395822832,0.954302845955942,FALSE,FALSE,TRUE
"hsa-miR-5010-3p:hsa-mir-5010","hsa-miR-5010-3p",-0.417851527748637,0.349443227242859,-0.488598268116013,0.827381577615971,FALSE,FALSE,FALSE
"hsa-miR-502-3p:hsa-mir-502","hsa-miR-502-3p",0.352859764778777,0.237112196176924,0.212805615377498,0.942554188179476,FALSE,TRUE,FALSE
"hsa-miR-503-5p:hsa-mir-503","hsa-miR-503-5p",-0.260222222540686,0.562528730049337,-0.254469172910468,0.948810508224733,FALSE,TRUE,FALSE
"hsa-miR-504-3p:hsa-mir-504","hsa-miR-504-3p",0.158528473475357,0.910058537082476,0.164917072957976,0.99698024720718,FALSE,FALSE,FALSE
"hsa-miR-504-5p:hsa-mir-504","hsa-miR-504-5p",0.438237663056255,0.548412622616962,0.537216479173719,0.913328740245061,FALSE,FALSE,FALSE
"hsa-miR-505-3p:hsa-mir-505","hsa-miR-505-3p",0.156097622747784,0.633109533947791,0.0329172400406108,0.99698024720718,FALSE,TRUE,FALSE
"hsa-miR-505-5p:hsa-mir-505","hsa-miR-505-5p",0.202735548016582,0.743682513978121,-0.164813069395367,0.954302845955942,FALSE,TRUE,TRUE
"hsa-miR-506-3p:hsa-mir-506","hsa-miR-506-3p",-1.99910531650774,0.141761709681312,-0.621308816417726,0.954302845955942,FALSE,TRUE,FALSE
"hsa-miR-508-3p:hsa-mir-508","hsa-miR-508-3p",-2.276036125714,0.147363065062899,-0.0783819029068152,0.99698024720718,FALSE,TRUE,FALSE
"hsa-miR-508-5p:hsa-mir-508","hsa-miR-508-5p",-1.89901537719713,0.100433737375975,0.0101700897098675,0.998612650735802,FALSE,TRUE,TRUE
"hsa-miR-509-3-5p:hsa-mir-509-3","hsa-miR-509-3-5p",-2.70915877484672,0.0343224534939282,-1.1545106228298,0.913328740245061,TRUE,TRUE,FALSE
"hsa-miR-509-3p:hsa-mir-509-1","hsa-miR-509-3p",-1.7078203415242,0.324297823546296,0.118602923675309,0.99698024720718,FALSE,TRUE,TRUE
"hsa-miR-509-5p:hsa-mir-509-1","hsa-miR-509-5p",-1.31148211929965,0.15094710836718,-0.238579116044226,0.97180894193783,FALSE,TRUE,FALSE
"hsa-miR-511-3p:hsa-mir-511","hsa-miR-511-3p",-0.102432292586821,0.910058537082476,-0.587373064616137,0.914253436555234,FALSE,FALSE,FALSE
"hsa-miR-511-5p:hsa-mir-511","hsa-miR-511-5p",0.0736546768911845,0.858701909970255,0.0380263313409868,0.99698024720718,FALSE,TRUE,FALSE
"hsa-miR-513a-5p:hsa-mir-513a-1","hsa-miR-513a-5p",-1.44261047420018,0.108367566353207,-0.104556920270104,0.99698024720718,FALSE,TRUE,FALSE
"hsa-miR-513c-5p:hsa-mir-513c","hsa-miR-513c-5p",-1.4424538057933,0.15094710836718,0.0816258766689843,0.99698024720718,FALSE,TRUE,TRUE
"hsa-miR-514a-3p:hsa-mir-514a-1","hsa-miR-514a-3p",-2.43129268730682,0.103864034460369,-0.583696059934829,0.954302845955942,FALSE,TRUE,FALSE
"hsa-miR-5187-5p:hsa-mir-5187","hsa-miR-5187-5p",-0.513061092329579,0.660969970980018,-0.523271446326988,0.951185018782856,FALSE,FALSE,FALSE
"hsa-miR-5193:hsa-mir-5193","hsa-miR-5193",-0.528361961146022,0.720603122102779,0.673333220033012,0.948810508224733,FALSE,FALSE,TRUE
"hsa-miR-5196-3p:hsa-mir-5196","hsa-miR-5196-3p",0.22746351894264,0.889422147057613,-1.80566534950118,0.633528608313097,FALSE,FALSE,TRUE
"hsa-miR-532-3p:hsa-mir-532","hsa-miR-532-3p",0.164540134098027,0.664347509791648,0.198592449952444,0.948810508224733,FALSE,FALSE,FALSE
"hsa-miR-532-5p:hsa-mir-532","hsa-miR-532-5p",0.390502884480142,0.490594833718462,0.322744635119004,0.948810508224733,FALSE,TRUE,FALSE
