module_id,module_name,source_library,source_term,source_gene_symbol
FIBROBLAST_ACTIVATION,fibroblast activation,GO_Biological_Process_2026,Positive Regulation of Fibroblast Proliferation (GO:0048146),PDGFB
FIBROBLAST_ACTIVATION,fibroblast activation,GO_Biological_Process_2026,Positive Regulation of Fibroblast Proliferation (GO:0048146),PDGFC
FIBROBLAST_ACTIVATION,fibroblast activation,GO_Biological_Process_2026,Positive Regulation of Fibroblast Proliferation (GO:0048146),PDGFRA
FIBROBLAST_ACTIVATION,fibroblast activation,GO_Biological_Process_2026,Positive Regulation of Fibroblast Proliferation (GO:0048146),PLA2G1B
FIBROBLAST_ACTIVATION,fibroblast activation,GO_Biological_Process_2026,Positive Regulation of Fibroblast Proliferation (GO:0048146),S100A6
FIBROBLAST_ACTIVATION,fibroblast activation,GO_Biological_Process_2026,Positive Regulation of Fibroblast Proliferation (GO:0048146),SPHK1
FIBROBLAST_ACTIVATION,fibroblast activation,GO_Biological_Process_2026,Positive Regulation of Fibroblast Proliferation (GO:0048146),WNT1
FIBROBLAST_ACTIVATION,fibroblast activation,GO_Biological_Process_2026,Positive Regulation of Fibroblast Proliferation (GO:0048146),WNT2
FIBROBLAST_ACTIVATION,fibroblast activation,GO_Biological_Process_2026,Positive Regulation of Fibroblast Proliferation (GO:0048146),WNT5A
EXTRACELLULAR_MATRIX_ORGANIZATION,extracellular matrix organization,GO_Biological_Process_2026,Extracellular Matrix Organization (GO:0030198),ADAM10
EXTRACELLULAR_MATRIX_ORGANIZATION,extracellular matrix organization,GO_Biological_Process_2026,Extracellular Matrix Organization (GO:0030198),ADAM15
EXTRACELLULAR_MATRIX_ORGANIZATION,extracellular matrix organization,GO_Biological_Process_2026,Extracellular Matrix Organization (GO:0030198),ADAM8
EXTRACELLULAR_MATRIX_ORGANIZATION,extracellular matrix organization,GO_Biological_Process_2026,Extracellular Matrix Organization (GO:0030198),ADAMTS1
EXTRACELLULAR_MATRIX_ORGANIZATION,extracellular matrix organization,GO_Biological_Process_2026,Extracellular Matrix Organization (GO:0030198),ADAMTS10
EXTRACELLULAR_MATRIX_ORGANIZATION,extracellular matrix organization,GO_Biological_Process_2026,Extracellular Matrix Organization (GO:0030198),ADAMTS12
EXTRACELLULAR_MATRIX_ORGANIZATION,extracellular matrix organization,GO_Biological_Process_2026,Extracellular Matrix Organization (GO:0030198),ADAMTS13
EXTRACELLULAR_MATRIX_ORGANIZATION,extracellular matrix organization,GO_Biological_Process_2026,Extracellular Matrix Organization (GO:0030198),ADAMTS14
EXTRACELLULAR_MATRIX_ORGANIZATION,extracellular matrix organization,GO_Biological_Process_2026,Extracellular Matrix Organization (GO:0030198),ADAMTS15
EXTRACELLULAR_MATRIX_ORGANIZATION,extracellular matrix organization,GO_Biological_Process_2026,Extracellular Matrix Organization (GO:0030198),ADAMTS16
EXTRACELLULAR_MATRIX_ORGANIZATION,extracellular matrix organization,GO_Biological_Process_2026,Extracellular Matrix Organization (GO:0030198),ADAMTS17
EXTRACELLULAR_MATRIX_ORGANIZATION,extracellular matrix organization,GO_Biological_Process_2026,Extracellular Matrix Organization (GO:0030198),ADAMTS18
EXTRACELLULAR_MATRIX_ORGANIZATION,extracellular matrix organization,GO_Biological_Process_2026,Extracellular Matrix Organization (GO:0030198),ADAMTS19
EXTRACELLULAR_MATRIX_ORGANIZATION,extracellular matrix organization,GO_Biological_Process_2026,Extracellular Matrix Organization (GO:0030198),ADAMTS2
EXTRACELLULAR_MATRIX_ORGANIZATION,extracellular matrix organization,GO_Biological_Process_2026,Extracellular Matrix Organization (GO:0030198),ADAMTS20
EXTRACELLULAR_MATRIX_ORGANIZATION,extracellular matrix organization,GO_Biological_Process_2026,Extracellular Matrix Organization (GO:0030198),ADAMTS3
EXTRACELLULAR_MATRIX_ORGANIZATION,extracellular matrix organization,GO_Biological_Process_2026,Extracellular Matrix Organization (GO:0030198),ADAMTS4
EXTRACELLULAR_MATRIX_ORGANIZATION,extracellular matrix organization,GO_Biological_Process_2026,Extracellular Matrix Organization (GO:0030198),ADAMTS5
EXTRACELLULAR_MATRIX_ORGANIZATION,extracellular matrix organization,GO_Biological_Process_2026,Extracellular Matrix Organization (GO:0030198),ADAMTS6
EXTRACELLULAR_MATRIX_ORGANIZATION,extracellular matrix organization,GO_Biological_Process_2026,Extracellular Matrix Organization (GO:0030198),ADAMTS7
EXTRACELLULAR_MATRIX_ORGANIZATION,extracellular matrix organization,GO_Biological_Process_2026,Extracellular Matrix Organization (GO:0030198),ADAMTS8
EXTRACELLULAR_MATRIX_ORGANIZATION,extracellular matrix organization,GO_Biological_Process_2026,Extracellular Matrix Organization (GO:0030198),ADAMTS9
EXTRACELLULAR_MATRIX_ORGANIZATION,extracellular matrix organization,GO_Biological_Process_2026,Extracellular Matrix Organization (GO:0030198),ADAMTSL2
EXTRACELLULAR_MATRIX_ORGANIZATION,extracellular matrix organization,GO_Biological_Process_2026,Extracellular Matrix Organization (GO:0030198),ADAMTSL4
EXTRACELLULAR_MATRIX_ORGANIZATION,extracellular matrix organization,GO_Biological_Process_2026,Extracellular Matrix Organization (GO:0030198),APLP1
EXTRACELLULAR_MATRIX_ORGANIZATION,extracellular matrix organization,GO_Biological_Process_2026,Extracellular Matrix Organization (GO:0030198),APP
EXTRACELLULAR_MATRIX_ORGANIZATION,extracellular matrix organization,GO_Biological_Process_2026,Extracellular Matrix Organization (GO:0030198),ATP7A
EXTRACELLULAR_MATRIX_ORGANIZATION,extracellular matrix organization,GO_Biological_Process_2026,Extracellular Matrix Organization (GO:0030198),BMP1
EXTRACELLULAR_MATRIX_ORGANIZATION,extracellular matrix organization,GO_Biological_Process_2026,Extracellular Matrix Organization (GO:0030198),CCDC80
EXTRACELLULAR_MATRIX_ORGANIZATION,extracellular matrix organization,GO_Biological_Process_2026,Extracellular Matrix Organization (GO:0030198),CCN3
EXTRACELLULAR_MATRIX_ORGANIZATION,extracellular matrix organization,GO_Biological_Process_2026,Extracellular Matrix Organization (GO:0030198),CLASP1
EXTRACELLULAR_MATRIX_ORGANIZATION,extracellular matrix organization,GO_Biological_Process_2026,Extracellular Matrix Organization (GO:0030198),CLASP2
EXTRACELLULAR_MATRIX_ORGANIZATION,extracellular matrix organization,GO_Biological_Process_2026,Extracellular Matrix Organization (GO:0030198),CMA1
EXTRACELLULAR_MATRIX_ORGANIZATION,extracellular matrix organization,GO_Biological_Process_2026,Extracellular Matrix Organization (GO:0030198),COL10A1
EXTRACELLULAR_MATRIX_ORGANIZATION,extracellular matrix organization,GO_Biological_Process_2026,Extracellular Matrix Organization (GO:0030198),COL11A1
EXTRACELLULAR_MATRIX_ORGANIZATION,extracellular matrix organization,GO_Biological_Process_2026,Extracellular Matrix Organization (GO:0030198),COL11A2
EXTRACELLULAR_MATRIX_ORGANIZATION,extracellular matrix organization,GO_Biological_Process_2026,Extracellular Matrix Organization (GO:0030198),COL12A1
EXTRACELLULAR_MATRIX_ORGANIZATION,extracellular matrix organization,GO_Biological_Process_2026,Extracellular Matrix Organization (GO:0030198),COL13A1
EXTRACELLULAR_MATRIX_ORGANIZATION,extracellular matrix organization,GO_Biological_Process_2026,Extracellular Matrix Organization (GO:0030198),COL14A1
EXTRACELLULAR_MATRIX_ORGANIZATION,extracellular matrix organization,GO_Biological_Process_2026,Extracellular Matrix Organization (GO:0030198),COL15A1
EXTRACELLULAR_MATRIX_ORGANIZATION,extracellular matrix organization,GO_Biological_Process_2026,Extracellular Matrix Organization (GO:0030198),COL16A1
EXTRACELLULAR_MATRIX_ORGANIZATION,extracellular matrix organization,GO_Biological_Process_2026,Extracellular Matrix Organization (GO:0030198),COL17A1
EXTRACELLULAR_MATRIX_ORGANIZATION,extracellular matrix organization,GO_Biological_Process_2026,Extracellular Matrix Organization (GO:0030198),COL18A1
EXTRACELLULAR_MATRIX_ORGANIZATION,extracellular matrix organization,GO_Biological_Process_2026,Extracellular Matrix Organization (GO:0030198),COL19A1
EXTRACELLULAR_MATRIX_ORGANIZATION,extracellular matrix organization,GO_Biological_Process_2026,Extracellular Matrix Organization (GO:0030198),COL1A1
EXTRACELLULAR_MATRIX_ORGANIZATION,extracellular matrix organization,GO_Biological_Process_2026,Extracellular Matrix Organization (GO:0030198),COL1A2
EXTRACELLULAR_MATRIX_ORGANIZATION,extracellular matrix organization,GO_Biological_Process_2026,Extracellular Matrix Organization (GO:0030198),COL22A1
EXTRACELLULAR_MATRIX_ORGANIZATION,extracellular matrix organization,GO_Biological_Process_2026,Extracellular Matrix Organization (GO:0030198),COL23A1
EXTRACELLULAR_MATRIX_ORGANIZATION,extracellular matrix organization,GO_Biological_Process_2026,Extracellular Matrix Organization (GO:0030198),COL24A1
EXTRACELLULAR_MATRIX_ORGANIZATION,extracellular matrix organization,GO_Biological_Process_2026,Extracellular Matrix Organization (GO:0030198),COL27A1
EXTRACELLULAR_MATRIX_ORGANIZATION,extracellular matrix organization,GO_Biological_Process_2026,Extracellular Matrix Organization (GO:0030198),COL28A1
EXTRACELLULAR_MATRIX_ORGANIZATION,extracellular matrix organization,GO_Biological_Process_2026,Extracellular Matrix Organization (GO:0030198),COL2A1
EXTRACELLULAR_MATRIX_ORGANIZATION,extracellular matrix organization,GO_Biological_Process_2026,Extracellular Matrix Organization (GO:0030198),COL3A1
EXTRACELLULAR_MATRIX_ORGANIZATION,extracellular matrix organization,GO_Biological_Process_2026,Extracellular Matrix Organization (GO:0030198),COL4A1
EXTRACELLULAR_MATRIX_ORGANIZATION,extracellular matrix organization,GO_Biological_Process_2026,Extracellular Matrix Organization (GO:0030198),COL4A2
EXTRACELLULAR_MATRIX_ORGANIZATION,extracellular matrix organization,GO_Biological_Process_2026,Extracellular Matrix Organization (GO:0030198),COL4A3
EXTRACELLULAR_MATRIX_ORGANIZATION,extracellular matrix organization,GO_Biological_Process_2026,Extracellular Matrix Organization (GO:0030198),COL4A4
EXTRACELLULAR_MATRIX_ORGANIZATION,extracellular matrix organization,GO_Biological_Process_2026,Extracellular Matrix Organization (GO:0030198),COL4A5
EXTRACELLULAR_MATRIX_ORGANIZATION,extracellular matrix organization,GO_Biological_Process_2026,Extracellular Matrix Organization (GO:0030198),COL4A6
EXTRACELLULAR_MATRIX_ORGANIZATION,extracellular matrix organization,GO_Biological_Process_2026,Extracellular Matrix Organization (GO:0030198),COL5A1
EXTRACELLULAR_MATRIX_ORGANIZATION,extracellular matrix organization,GO_Biological_Process_2026,Extracellular Matrix Organization (GO:0030198),COL5A2
EXTRACELLULAR_MATRIX_ORGANIZATION,extracellular matrix organization,GO_Biological_Process_2026,Extracellular Matrix Organization (GO:0030198),COL5A3
EXTRACELLULAR_MATRIX_ORGANIZATION,extracellular matrix organization,GO_Biological_Process_2026,Extracellular Matrix Organization (GO:0030198),COL6A5
EXTRACELLULAR_MATRIX_ORGANIZATION,extracellular matrix organization,GO_Biological_Process_2026,Extracellular Matrix Organization (GO:0030198),COL6A6
EXTRACELLULAR_MATRIX_ORGANIZATION,extracellular matrix organization,GO_Biological_Process_2026,Extracellular Matrix Organization (GO:0030198),COL7A1
EXTRACELLULAR_MATRIX_ORGANIZATION,extracellular matrix organization,GO_Biological_Process_2026,Extracellular Matrix Organization (GO:0030198),COL8A1
EXTRACELLULAR_MATRIX_ORGANIZATION,extracellular matrix organization,GO_Biological_Process_2026,Extracellular Matrix Organization (GO:0030198),COL8A2
EXTRACELLULAR_MATRIX_ORGANIZATION,extracellular matrix organization,GO_Biological_Process_2026,Extracellular Matrix Organization (GO:0030198),COL9A1
EXTRACELLULAR_MATRIX_ORGANIZATION,extracellular matrix organization,GO_Biological_Process_2026,Extracellular Matrix Organization (GO:0030198),COL9A2
EXTRACELLULAR_MATRIX_ORGANIZATION,extracellular matrix organization,GO_Biological_Process_2026,Extracellular Matrix Organization (GO:0030198),COL9A3
EXTRACELLULAR_MATRIX_ORGANIZATION,extracellular matrix organization,GO_Biological_Process_2026,Extracellular Matrix Organization (GO:0030198),COLEC12
EXTRACELLULAR_MATRIX_ORGANIZATION,extracellular matrix organization,GO_Biological_Process_2026,Extracellular Matrix Organization (GO:0030198),COLGALT1
EXTRACELLULAR_MATRIX_ORGANIZATION,extracellular matrix organization,GO_Biological_Process_2026,Extracellular Matrix Organization (GO:0030198),COLGALT2
EXTRACELLULAR_MATRIX_ORGANIZATION,extracellular matrix organization,GO_Biological_Process_2026,Extracellular Matrix Organization (GO:0030198),COLQ
EXTRACELLULAR_MATRIX_ORGANIZATION,extracellular matrix organization,GO_Biological_Process_2026,Extracellular Matrix Organization (GO:0030198),CREB3L1
EXTRACELLULAR_MATRIX_ORGANIZATION,extracellular matrix organization,GO_Biological_Process_2026,Extracellular Matrix Organization (GO:0030198),CRTAP
EXTRACELLULAR_MATRIX_ORGANIZATION,extracellular matrix organization,GO_Biological_Process_2026,Extracellular Matrix Organization (GO:0030198),CTSG
EXTRACELLULAR_MATRIX_ORGANIZATION,extracellular matrix organization,GO_Biological_Process_2026,Extracellular Matrix Organization (GO:0030198),CTSK
EXTRACELLULAR_MATRIX_ORGANIZATION,extracellular matrix organization,GO_Biological_Process_2026,Extracellular Matrix Organization (GO:0030198),CTSS
EXTRACELLULAR_MATRIX_ORGANIZATION,extracellular matrix organization,GO_Biological_Process_2026,Extracellular Matrix Organization (GO:0030198),CTSV
EXTRACELLULAR_MATRIX_ORGANIZATION,extracellular matrix organization,GO_Biological_Process_2026,Extracellular Matrix Organization (GO:0030198),CYP1B1
EXTRACELLULAR_MATRIX_ORGANIZATION,extracellular matrix organization,GO_Biological_Process_2026,Extracellular Matrix Organization (GO:0030198),DAG1
EXTRACELLULAR_MATRIX_ORGANIZATION,extracellular matrix organization,GO_Biological_Process_2026,Extracellular Matrix Organization (GO:0030198),DDR2
EXTRACELLULAR_MATRIX_ORGANIZATION,extracellular matrix organization,GO_Biological_Process_2026,Extracellular Matrix Organization (GO:0030198),DMP1
EXTRACELLULAR_MATRIX_ORGANIZATION,extracellular matrix organization,GO_Biological_Process_2026,Extracellular Matrix Organization (GO:0030198),DPT
EXTRACELLULAR_MATRIX_ORGANIZATION,extracellular matrix organization,GO_Biological_Process_2026,Extracellular Matrix Organization (GO:0030198),ECM2
EXTRACELLULAR_MATRIX_ORGANIZATION,extracellular matrix organization,GO_Biological_Process_2026,Extracellular Matrix Organization (GO:0030198),ELANE
EXTRACELLULAR_MATRIX_ORGANIZATION,extracellular matrix organization,GO_Biological_Process_2026,Extracellular Matrix Organization (GO:0030198),ELN
EXTRACELLULAR_MATRIX_ORGANIZATION,extracellular matrix organization,GO_Biological_Process_2026,Extracellular Matrix Organization (GO:0030198),ENG
EXTRACELLULAR_MATRIX_ORGANIZATION,extracellular matrix organization,GO_Biological_Process_2026,Extracellular Matrix Organization (GO:0030198),EXOC8
EXTRACELLULAR_MATRIX_ORGANIZATION,extracellular matrix organization,GO_Biological_Process_2026,Extracellular Matrix Organization (GO:0030198),FBN1
EXTRACELLULAR_MATRIX_ORGANIZATION,extracellular matrix organization,GO_Biological_Process_2026,Extracellular Matrix Organization (GO:0030198),FLOT1
EXTRACELLULAR_MATRIX_ORGANIZATION,extracellular matrix organization,GO_Biological_Process_2026,Extracellular Matrix Organization (GO:0030198),FLRT2
EXTRACELLULAR_MATRIX_ORGANIZATION,extracellular matrix organization,GO_Biological_Process_2026,Extracellular Matrix Organization (GO:0030198),FURIN
EXTRACELLULAR_MATRIX_ORGANIZATION,extracellular matrix organization,GO_Biological_Process_2026,Extracellular Matrix Organization (GO:0030198),GAS6
EXTRACELLULAR_MATRIX_ORGANIZATION,extracellular matrix organization,GO_Biological_Process_2026,Extracellular Matrix Organization (GO:0030198),GFOD2
EXTRACELLULAR_MATRIX_ORGANIZATION,extracellular matrix organization,GO_Biological_Process_2026,Extracellular Matrix Organization (GO:0030198),GPM6B
EXTRACELLULAR_MATRIX_ORGANIZATION,extracellular matrix organization,GO_Biological_Process_2026,Extracellular Matrix Organization (GO:0030198),GREM1
EXTRACELLULAR_MATRIX_ORGANIZATION,extracellular matrix organization,GO_Biological_Process_2026,Extracellular Matrix Organization (GO:0030198),HAS1
EXTRACELLULAR_MATRIX_ORGANIZATION,extracellular matrix organization,GO_Biological_Process_2026,Extracellular Matrix Organization (GO:0030198),HAS2
EXTRACELLULAR_MATRIX_ORGANIZATION,extracellular matrix organization,GO_Biological_Process_2026,Extracellular Matrix Organization (GO:0030198),HAS3
EXTRACELLULAR_MATRIX_ORGANIZATION,extracellular matrix organization,GO_Biological_Process_2026,Extracellular Matrix Organization (GO:0030198),HMCN1
EXTRACELLULAR_MATRIX_ORGANIZATION,extracellular matrix organization,GO_Biological_Process_2026,Extracellular Matrix Organization (GO:0030198),HPSE2
EXTRACELLULAR_MATRIX_ORGANIZATION,extracellular matrix organization,GO_Biological_Process_2026,Extracellular Matrix Organization (GO:0030198),IBSP
EXTRACELLULAR_MATRIX_ORGANIZATION,extracellular matrix organization,GO_Biological_Process_2026,Extracellular Matrix Organization (GO:0030198),ITGA2
EXTRACELLULAR_MATRIX_ORGANIZATION,extracellular matrix organization,GO_Biological_Process_2026,Extracellular Matrix Organization (GO:0030198),ITGB1
EXTRACELLULAR_MATRIX_ORGANIZATION,extracellular matrix organization,GO_Biological_Process_2026,Extracellular Matrix Organization (GO:0030198),KIF9
EXTRACELLULAR_MATRIX_ORGANIZATION,extracellular matrix organization,GO_Biological_Process_2026,Extracellular Matrix Organization (GO:0030198),KLK4
EXTRACELLULAR_MATRIX_ORGANIZATION,extracellular matrix organization,GO_Biological_Process_2026,Extracellular Matrix Organization (GO:0030198),KLK5
EXTRACELLULAR_MATRIX_ORGANIZATION,extracellular matrix organization,GO_Biological_Process_2026,Extracellular Matrix Organization (GO:0030198),KLK7
EXTRACELLULAR_MATRIX_ORGANIZATION,extracellular matrix organization,GO_Biological_Process_2026,Extracellular Matrix Organization (GO:0030198),LAMC1
EXTRACELLULAR_MATRIX_ORGANIZATION,extracellular matrix organization,GO_Biological_Process_2026,Extracellular Matrix Organization (GO:0030198),LOX
EXTRACELLULAR_MATRIX_ORGANIZATION,extracellular matrix organization,GO_Biological_Process_2026,Extracellular Matrix Organization (GO:0030198),LOXL1
EXTRACELLULAR_MATRIX_ORGANIZATION,extracellular matrix organization,GO_Biological_Process_2026,Extracellular Matrix Organization (GO:0030198),LOXL2
EXTRACELLULAR_MATRIX_ORGANIZATION,extracellular matrix organization,GO_Biological_Process_2026,Extracellular Matrix Organization (GO:0030198),LOXL3
EXTRACELLULAR_MATRIX_ORGANIZATION,extracellular matrix organization,GO_Biological_Process_2026,Extracellular Matrix Organization (GO:0030198),LOXL4
EXTRACELLULAR_MATRIX_ORGANIZATION,extracellular matrix organization,GO_Biological_Process_2026,Extracellular Matrix Organization (GO:0030198),LUM
EXTRACELLULAR_MATRIX_ORGANIZATION,extracellular matrix organization,GO_Biological_Process_2026,Extracellular Matrix Organization (GO:0030198),MANSC4
EXTRACELLULAR_MATRIX_ORGANIZATION,extracellular matrix organization,GO_Biological_Process_2026,Extracellular Matrix Organization (GO:0030198),MARCO
EXTRACELLULAR_MATRIX_ORGANIZATION,extracellular matrix organization,GO_Biological_Process_2026,Extracellular Matrix Organization (GO:0030198),MATN1
EXTRACELLULAR_MATRIX_ORGANIZATION,extracellular matrix organization,GO_Biological_Process_2026,Extracellular Matrix Organization (GO:0030198),MATN2
EXTRACELLULAR_MATRIX_ORGANIZATION,extracellular matrix organization,GO_Biological_Process_2026,Extracellular Matrix Organization (GO:0030198),MATN3
EXTRACELLULAR_MATRIX_ORGANIZATION,extracellular matrix organization,GO_Biological_Process_2026,Extracellular Matrix Organization (GO:0030198),MATN4
EXTRACELLULAR_MATRIX_ORGANIZATION,extracellular matrix organization,GO_Biological_Process_2026,Extracellular Matrix Organization (GO:0030198),MIA
EXTRACELLULAR_MATRIX_ORGANIZATION,extracellular matrix organization,GO_Biological_Process_2026,Extracellular Matrix Organization (GO:0030198),MMP1
EXTRACELLULAR_MATRIX_ORGANIZATION,extracellular matrix organization,GO_Biological_Process_2026,Extracellular Matrix Organization (GO:0030198),MMP10
EXTRACELLULAR_MATRIX_ORGANIZATION,extracellular matrix organization,GO_Biological_Process_2026,Extracellular Matrix Organization (GO:0030198),MMP11
EXTRACELLULAR_MATRIX_ORGANIZATION,extracellular matrix organization,GO_Biological_Process_2026,Extracellular Matrix Organization (GO:0030198),MMP12
EXTRACELLULAR_MATRIX_ORGANIZATION,extracellular matrix organization,GO_Biological_Process_2026,Extracellular Matrix Organization (GO:0030198),MMP13
EXTRACELLULAR_MATRIX_ORGANIZATION,extracellular matrix organization,GO_Biological_Process_2026,Extracellular Matrix Organization (GO:0030198),MMP14
EXTRACELLULAR_MATRIX_ORGANIZATION,extracellular matrix organization,GO_Biological_Process_2026,Extracellular Matrix Organization (GO:0030198),MMP15
EXTRACELLULAR_MATRIX_ORGANIZATION,extracellular matrix organization,GO_Biological_Process_2026,Extracellular Matrix Organization (GO:0030198),MMP16
EXTRACELLULAR_MATRIX_ORGANIZATION,extracellular matrix organization,GO_Biological_Process_2026,Extracellular Matrix Organization (GO:0030198),MMP17
EXTRACELLULAR_MATRIX_ORGANIZATION,extracellular matrix organization,GO_Biological_Process_2026,Extracellular Matrix Organization (GO:0030198),MMP19
EXTRACELLULAR_MATRIX_ORGANIZATION,extracellular matrix organization,GO_Biological_Process_2026,Extracellular Matrix Organization (GO:0030198),MMP2
EXTRACELLULAR_MATRIX_ORGANIZATION,extracellular matrix organization,GO_Biological_Process_2026,Extracellular Matrix Organization (GO:0030198),MMP20
EXTRACELLULAR_MATRIX_ORGANIZATION,extracellular matrix organization,GO_Biological_Process_2026,Extracellular Matrix Organization (GO:0030198),MMP21
EXTRACELLULAR_MATRIX_ORGANIZATION,extracellular matrix organization,GO_Biological_Process_2026,Extracellular Matrix Organization (GO:0030198),MMP23B
EXTRACELLULAR_MATRIX_ORGANIZATION,extracellular matrix organization,GO_Biological_Process_2026,Extracellular Matrix Organization (GO:0030198),MMP24
EXTRACELLULAR_MATRIX_ORGANIZATION,extracellular matrix organization,GO_Biological_Process_2026,Extracellular Matrix Organization (GO:0030198),MMP25
EXTRACELLULAR_MATRIX_ORGANIZATION,extracellular matrix organization,GO_Biological_Process_2026,Extracellular Matrix Organization (GO:0030198),MMP26
EXTRACELLULAR_MATRIX_ORGANIZATION,extracellular matrix organization,GO_Biological_Process_2026,Extracellular Matrix Organization (GO:0030198),MMP27
EXTRACELLULAR_MATRIX_ORGANIZATION,extracellular matrix organization,GO_Biological_Process_2026,Extracellular Matrix Organization (GO:0030198),MMP28
EXTRACELLULAR_MATRIX_ORGANIZATION,extracellular matrix organization,GO_Biological_Process_2026,Extracellular Matrix Organization (GO:0030198),MMP3
EXTRACELLULAR_MATRIX_ORGANIZATION,extracellular matrix organization,GO_Biological_Process_2026,Extracellular Matrix Organization (GO:0030198),MMP7
EXTRACELLULAR_MATRIX_ORGANIZATION,extracellular matrix organization,GO_Biological_Process_2026,Extracellular Matrix Organization (GO:0030198),MMP8
EXTRACELLULAR_MATRIX_ORGANIZATION,extracellular matrix organization,GO_Biological_Process_2026,Extracellular Matrix Organization (GO:0030198),MMP9
EXTRACELLULAR_MATRIX_ORGANIZATION,extracellular matrix organization,GO_Biological_Process_2026,Extracellular Matrix Organization (GO:0030198),NDNF
EXTRACELLULAR_MATRIX_ORGANIZATION,extracellular matrix organization,GO_Biological_Process_2026,Extracellular Matrix Organization (GO:0030198),NF1
EXTRACELLULAR_MATRIX_ORGANIZATION,extracellular matrix organization,GO_Biological_Process_2026,Extracellular Matrix Organization (GO:0030198),NID1
EXTRACELLULAR_MATRIX_ORGANIZATION,extracellular matrix organization,GO_Biological_Process_2026,Extracellular Matrix Organization (GO:0030198),NID2
EXTRACELLULAR_MATRIX_ORGANIZATION,extracellular matrix organization,GO_Biological_Process_2026,Extracellular Matrix Organization (GO:0030198),NOXO1
EXTRACELLULAR_MATRIX_ORGANIZATION,extracellular matrix organization,GO_Biological_Process_2026,Extracellular Matrix Organization (GO:0030198),NPNT
EXTRACELLULAR_MATRIX_ORGANIZATION,extracellular matrix organization,GO_Biological_Process_2026,Extracellular Matrix Organization (GO:0030198),OPTC
EXTRACELLULAR_MATRIX_ORGANIZATION,extracellular matrix organization,GO_Biological_Process_2026,Extracellular Matrix Organization (GO:0030198),OTOL1
EXTRACELLULAR_MATRIX_ORGANIZATION,extracellular matrix organization,GO_Biological_Process_2026,Extracellular Matrix Organization (GO:0030198),P3H4
EXTRACELLULAR_MATRIX_ORGANIZATION,extracellular matrix organization,GO_Biological_Process_2026,Extracellular Matrix Organization (GO:0030198),P4HA1
EXTRACELLULAR_MATRIX_ORGANIZATION,extracellular matrix organization,GO_Biological_Process_2026,Extracellular Matrix Organization (GO:0030198),PHLDB1
EXTRACELLULAR_MATRIX_ORGANIZATION,extracellular matrix organization,GO_Biological_Process_2026,Extracellular Matrix Organization (GO:0030198),PHLDB2
EXTRACELLULAR_MATRIX_ORGANIZATION,extracellular matrix organization,GO_Biological_Process_2026,Extracellular Matrix Organization (GO:0030198),PLG
EXTRACELLULAR_MATRIX_ORGANIZATION,extracellular matrix organization,GO_Biological_Process_2026,Extracellular Matrix Organization (GO:0030198),PLOD1
EXTRACELLULAR_MATRIX_ORGANIZATION,extracellular matrix organization,GO_Biological_Process_2026,Extracellular Matrix Organization (GO:0030198),PLOD2
EXTRACELLULAR_MATRIX_ORGANIZATION,extracellular matrix organization,GO_Biological_Process_2026,Extracellular Matrix Organization (GO:0030198),PLOD3
EXTRACELLULAR_MATRIX_ORGANIZATION,extracellular matrix organization,GO_Biological_Process_2026,Extracellular Matrix Organization (GO:0030198),POSTN
EXTRACELLULAR_MATRIX_ORGANIZATION,extracellular matrix organization,GO_Biological_Process_2026,Extracellular Matrix Organization (GO:0030198),PRSS1
EXTRACELLULAR_MATRIX_ORGANIZATION,extracellular matrix organization,GO_Biological_Process_2026,Extracellular Matrix Organization (GO:0030198),PRSS2
EXTRACELLULAR_MATRIX_ORGANIZATION,extracellular matrix organization,GO_Biological_Process_2026,Extracellular Matrix Organization (GO:0030198),PXDN
EXTRACELLULAR_MATRIX_ORGANIZATION,extracellular matrix organization,GO_Biological_Process_2026,Extracellular Matrix Organization (GO:0030198),QSOX1
EXTRACELLULAR_MATRIX_ORGANIZATION,extracellular matrix organization,GO_Biological_Process_2026,Extracellular Matrix Organization (GO:0030198),RECK
EXTRACELLULAR_MATRIX_ORGANIZATION,extracellular matrix organization,GO_Biological_Process_2026,Extracellular Matrix Organization (GO:0030198),SCX
EXTRACELLULAR_MATRIX_ORGANIZATION,extracellular matrix organization,GO_Biological_Process_2026,Extracellular Matrix Organization (GO:0030198),SERPINF2
EXTRACELLULAR_MATRIX_ORGANIZATION,extracellular matrix organization,GO_Biological_Process_2026,Extracellular Matrix Organization (GO:0030198),SERPINH1
EXTRACELLULAR_MATRIX_ORGANIZATION,extracellular matrix organization,GO_Biological_Process_2026,Extracellular Matrix Organization (GO:0030198),SH3PXD2B
EXTRACELLULAR_MATRIX_ORGANIZATION,extracellular matrix organization,GO_Biological_Process_2026,Extracellular Matrix Organization (GO:0030198),SLC39A8
EXTRACELLULAR_MATRIX_ORGANIZATION,extracellular matrix organization,GO_Biological_Process_2026,Extracellular Matrix Organization (GO:0030198),SMOC1
EXTRACELLULAR_MATRIX_ORGANIZATION,extracellular matrix organization,GO_Biological_Process_2026,Extracellular Matrix Organization (GO:0030198),SMOC2
EXTRACELLULAR_MATRIX_ORGANIZATION,extracellular matrix organization,GO_Biological_Process_2026,Extracellular Matrix Organization (GO:0030198),SPINK5
EXTRACELLULAR_MATRIX_ORGANIZATION,extracellular matrix organization,GO_Biological_Process_2026,Extracellular Matrix Organization (GO:0030198),SPINT1
